طراحی و ساخت از نظر طراحی و کیفیت ساخت،  می‌توان گفت که هواوی در مورد این تبلت سنگ تمام گذاشته است.,1,Positive
در ضمن در صورت برخورد دوربین با مکان های مختلف؛ که اصلا هم بعید نیست سالم می ماند.,1,Positive
اما مودهای عکاسی HX200v هم بسیار متنوع هستند.,1,Positive
کيفيت تا 20%درصد بهبود داشته و مشکل لقي تيکه پاييني نوار اکريليکي  که بعد از يک يا دو بار زمين خوردن ممکن بود خراب بشه هم حل شده  از همه مهم تر اينه که شما ميتوني مموري کارت بهش وصل کني گوشي بازها ميدونن 16گيگ براي اين گوشي ها چيزي نيست  باطري هم 200 مگا هرتز تقويت شده که به نظر خودم خيلي حالت اماده باش گوشي زياد شده استند باي که هر 10ساعت 3 يا 4 درصد کم  ميکنه سوني با به کار گيري نصل جديد باطري و شارژر 850 مگا امپري به جنگ زمان زياد براي شارژ رفته اين گوشي با رکورد يک ساعت چهل و  هفت دقيقه فول شارژ ميشه که يه مزيت فوق العادست دوربين هم تفاوتي نداره کيفيت صداي مکالمه عالي صداي موسيقي دو گوشي با هم برابره.,1,Positive
مرسي digikala  ,1,Positive
من در يک جمع بندي کلي اينو مي تونم بهتون بگم که با توجه به پولي که بابت خريد اين گوشي پرداخت مي کنيد اصلا پشيمون نخواهيد شد و کلا گوشي با ارزشيه.,1,Positive
همچنین بطور پیش فرض از Flash پشتیبانی میکند.,1,Positive
با اینکه این محصول یک گوشی از کمپانی ال جی است،  اما به واقع بی شباهت به یک تبلت نیست و با قابلیت‌های خوب سخت افزاری و نرم افزاری خود،  می‌تواند خود را در بین گوشی‌های بازار مطرح نماید.,1,Positive
باتری باتری موجود بر روی این گوشی یک باتری لیتیوم یونی 2100 میلی آمپر-ساعتی است که برای یک گوشی در این سطح باتری نسبتا مناسبی است.,1,Positive
سرعت شاتر این دوربین نیز نسبتا خوب است.,1,Positive
شارژ آسان کاتريج با هزينه ناچيز 10 هزار تومان براي گرفتن 1500 برگ گافي است .,1,Positive
از قابلیت‌های کاربردی این سیستم عامل می‌توان به منوی مالتی تسکینگ اشاره کرد که کاربر می‌تواند با نگه داشتن کلید Back بر روی گوشی وارد این منو شود.,1,Positive
"گوشي واقعا خوش دست و شيکي هستش و سرعتش هم عاليه 

اگه به اندرويد 4 آپ نکنيد بهتره، چون گوشي تو منو سرعتش پائين مياد و دلتون رو ميزنه",1,Positive
صفحه نمایش این لپ‌تاپ واقعا یک نوآوری و یک جهش بزرگ در صفحات نمایش لپ‌تاپ‌ها محسوب می‌شود و به هیچ وجه قابل مقایسه با صفحات نمایش لپ‌تاپ‌های دیگر موجود در بازار مثل لپ‌تاپ‌های ASUS،  Acer،  HP و یا Dell نیست.,1,Positive
اين اهميت به شخصيت کاربران براي من خيلي اهميت داره که ميشود از مواد به کار گرفته شده در ساخت محصولاتش،  به جمع مهندساني که روي اين محصولات کار مي کنند،  به سيستم عامل واقعا حيرت انگيزش و.,1,Positive
مطمئن باشيد از خريد اين ipod پشيمون نميشيد,1,Positive
تقريبا دو ماهه از اين گوشي استفاده ميکنم.,0,Neutral
خود من که در کار بازرگاني هستم کلي برنامه مديريتي ،  روزنامه ،  مقاله و اپليکيشن هاي کاربردي دانلود کردم.,0,Neutral
شايد خيلي از شما ها هنوز بين اين دو سيستم عامل شک داشته باشين به همين دليل ميخوام کمي به اين دو سيستم عامل نگاهي دقيق تر داشته باشيم .,0,Neutral
من پيشنهادم Nokia 603 هست.,0,Neutral
عکاسي حرفه اي تر يا فيلمبرداري بهتر؟,0,Neutral
بله با تبلت هايي که داره مياد حتما به دردش ميخوره و برا اينکه از تبلت هاي جديد اندرويدي عقب نمونه بايد استانداردهاشو بالا مي برد.,0,Neutral
براي همين هست که وفادارترين مشريان يک برند به اون برند ،  مشتريان اپل هستند به اپل .,0,Neutral
تنها در تماشا از زاویه های بسیار تند تغییر رنگ مشاهده می‌گردد.,0,Neutral
زوم 5 برابر اپتيکال هم داره که حتي ميتونيم در هنگاه فيلم برداري ازش استفاده کنيم.,0,Neutral
دوربین یکی دیگر از قسمت‌هایی که در آیفون 5 تغییرات زیادی نداشته است دوربین آن است.,0,Neutral
لازم به ذکر است که سری G580 دارای Wi-Fi با استاندارد 802.11 b/g/n بوده و از بلوتوث نسخه 3.0 نیز پشتیبانی می‌کند.,0,Neutral
بله تعداد پيکسل بالاست.,0,Neutral
2- پيامهاي جديد خود را ميتوانيد با يک لمس افقي از ليست حذف کنيد.3-در صورتي که مايل به پاسخ به تماسي نيستيد ميتوانيد با رد کردن تماس و ارسال همزمان يک پيامک طرف مقابل را از موقعيت خود با اطلاع کنيد .,0,Neutral
سلام به دوستان.,0,Neutral
۵ اينچي لپ تاپ دارد اکس باکس از هاردهايي شبيه همان هارد هاي لپ تاپ ولي با تغيير ظاهري و ساخت مايکروسافت را استفاده مي کند.,0,Neutral
نوکيا دوباره برگشت..,0,Neutral
از لحاظ نرم افزاری هم این گوشی به آخرین نسخه سیستم عامل اندروید یعنی اندروید 4.1.1 به همراه رابط کاربری TouchWiz مجهز است که تغییرات بسیار زیاد و عالی نسبت به نسخه استاندارد اندروید 4.0.4 دارد.,2,Very Positive
به همین دلیل نگه داشتن آن حتی با یک دست بسیار راحت و لذت بخش است.,2,Very Positive
محشره,2,Very Positive
10- رابط ال جي با اينکه روي ICS سوار شده، خيلي خوب کار ميکنه و کاملاً روونه.,2,Very Positive
از نظر کيفيت تصوير، صدا، سخت افزار و سرعت پردازش اطلاعات عملکرد بسيار عالي دارد.,2,Very Positive
 حدودا دو ماهي ميشه خريدم خيلي عاليه من قبلا هارد هاي ديگري رو امتحان کردم از جمله Western Digital سري My passport و هارد ضد ضربه silicon power Armor A80 واقعا ميتونم بگم از همشون بهتره هم از لحاظ سرعت و هم از لحاظ کيفيت ساخت .,2,Very Positive
"مزايا :

- دوربين فوق العاده .",2,Very Positive
ps3 واقعا فوق العاده اس.,2,Very Positive
ولي در کل نسبت به قيمتش يک تبلت فوق العاده اي هست،  که تو 2012 از سامسونگ معرفي شده.,2,Very Positive
تجربه من بعد از داشته يک هفته اي اين گوشي وقتي که براي بار اول گوشي در دست ميگيريد کاملا متوجه کيفيت ساخت عالي و خوش دست بودن اون ميشيد.,2,Very Positive
باتری 7000 میلی آمپری این تبلت می‌تواند با مصارف روزمره تا دو روز کامل شارژ دهی کند که برای یک تبلت 10.1 اینچی با پردازنده ای دو هسته ای،  میزان بسیار خوبیست.,2,Very Positive
ولي با اين حال من ازش راضيم خصوصا باتريش که حرف نداره و باکار مداوم يه روز و با کاربري استاندارد راحت دو روز جواب ميده.,2,Very Positive
اين گوشي رو يک هفته پيش خريدم صفحه نمايشش هيچ مشکلي نداره در ضمن همگي امکانات نوت 2 رو داره و به نظر من غول گوشي هاي دو سيم کارته واقعا فوق العاده هستش البته همه جا حافظه داخلي اين گوشي رو 8 گيگ زده ولي در دسترس کاربر 4 گيگ بيشتر نيست و هنوز نتونستم براش يه کيف مناسب پيدا کنم ولي در کل گوشي فوق العاده اي هستش بي نظيره            ,2,Very Positive
تصاویر گرفته شده با دوربین این تبلت کیفیت فوق‌العاده بالایی دارند.,2,Very Positive
ولي با همه اين حرفها خيلي عاليه و ارزش خريدنش رو حتما داره.,2,Very Positive
با توجه به لنز واید 25 میلی متری که بر روی این دوربین ها قرار گرفته،  می توانید مطمئن باشید که در هر کادر می توان میدان دید گسترده ای را ثبت کرد تا بنابراین این دوربین کاملا مناسب عکاسی از منظره هم باشد.,2,Very Positive
CPU ساخت سامسونگ و LCD ساخت LG و Sharp و IOS طراحي CISCO واقعآ براي اين گوشي اعتبار آورده وگرنه يک Map خود Apple  ساخت براش مشکل به بار آورد و حذفش کردن،  حالا بعد از اين همه مدت راضي شد از گوگل مپ استفاده کنه که ظرف دو روز 10 ميليون بار دانلود شد که نشون ميده قدرت واقعي رو کدوم کمپاني ها دارن.,-1,Negative
در نقد و بررسی HX100v عنوان کرده بودیم که نداشتن کفشک فلاش اکسترنال برای آن یک نقطه‌ی ضعف محسوب می‌شود.,-1,Negative
من هنوز نخريدم ولي اين طور که گفتند اگر رايتل يا ايرانسل در اسلايد 2 قرار بگيره آنتن نخواهي داشت فايده اي نداره و اکثرا نميتونند از همراه بانک استفاده کنند .,-1,Negative
چون فوکوس دوربين ثابت هست و اکثر عکسها رو تار و بي‌کيفيت مي اندازه و همچنين نداشتن فلاش باعث شده که عملا شبها و در محيطهاي داخلي، شما دوربين نداشته باشيد و اين خيلي خنده داره.,-1,Negative
به دلیل توانایی تولید چنین بزرگنمایی زیادی،  لرزش دست می‌تواند در عکس گرفته شده تاثیر زیادی داشته باشد و به راحتی مقدار کمی از آن باعث به طور کلی تار شدگی عکس شود.,-1,Negative
طراحي هم که هيچ تغييري نکرده!,-1,Negative
اين گوشي ظاهر خوبي داره ولي متاسفانه دکمه برگشت به صفحه قبل ان مشکل داره و ظاهرا گوشي هنگ ميکنه و باعث ميشه سرعت عمل ان کم بشه.,-1,Negative
به طور خلاصه،  بلندی صدای بلندگوی iPod Touch نسل پنجم رضایت بخش است ولی کیفیت صدا و همچنین میزان صدای بیس کمی پایین‌تر از حد انتظار ما بود.,-1,Negative
شايد به اين دليل که دراين مدل برخلاف مدل قبلي xr-520 فلاش اين دوربين در بالاي ان قرار دارد و فلاش آن کوچکتر از xr-520 شده است. 3-منوها در مقايسه با مدل قبلي کمي پيچيده به نظر مي رسد دوستان مطالب بالا فقط براي آگاهي بيان شد و اين اشکالات به نظر شخص ديگري شايد زياد هم به چشم نيايد.,-1,Negative
احساس ضعيف شوک برق روي بدنه رو هم منم تاييد مي کنم.,-1,Negative
ZS6 از هر نظر یک کامپکت کاملا معمولی است.,-1,Negative
و البته يه عيب کوچولو هم داره که اونم کاهش جزئي فريم هنگام باز کردن بازي هايي مثل most wantedو.,-1,Negative
"من از اين سايت دوربينو خريداري کردم 

اين دوربين زوم بسيار بالا و قوي داره ولي متاسفانه تراکم پيکسليش پايينه",-1,Negative
در تبليغات اين تبلت از مقاومت بالاي صفحه در برابر خش صحبت شده بود که از نظر من واقعيت ندارد.,-1,Negative
2- قاب آن از لحاظ استحکام کمي ضعيف است.,-1,Negative
"تشخيص نور خيلي خوبي داره 

معايب جزئي: 

کيفيت ضبط صداي خوبي داره ولي مونو هست که در هنگام پخش استريو پخش ميشه

فلش خوبي داره ولي برد نهايي اون 7 متره(جهنده و تاثيرگذار)

قابليت اتصال به Hdmi و usb داره ولي ورودي ميکروفن و خروجي صدا نداره 

نشانگر ميزان استفاده باتري نداره ( در lcd)

 و کمي نسبت به دوربين هاي ديگه ديرتر فوکوس ميکنه 

",-1,Negative
