Negative,اصلا توصیه نمیکنم طعم خوبی نداره احساس میکنی یک محصول غذایی خیلی سالمی نیست
Negative,اصلا پاک نشده بود پولک ها و بسته بندی خوبی هم نداشت
Negative,بیشتر شکره. و بسیار رقیق. کمی طعم عسل رو من یافت نکردم. اصلا پیشنهاد نمیدم
Negative,زمانی که ماهی به دستم رسید بوی خوبی نمیداد با این حال پختمش ولی بوی نامطبوع ماهیها بعد از سرخ شدن هم از بین نرفت و بدتر هم شد. بوی فاضلاب بود. متأسفانه مصرف نکردم و دور ریختم.
Negative,همش توش کشمشه و طعم فندق بسیار کهنه کیفیت پایین
Negative,توشگفت انگیز خریدم واقعا پشیمان شدم فقط به جای تن ماهی پربود از روغن فکر کنم به جای ۱۸۰گرم ۱۰۰گرم بود
Negative,دوتا از بسته ها پاره بود. یکیش با چسب نواری چسبونده شده بود. یعنی موقع ارسال متوجه شده بودن ولی حقوق مشتری براشون مهم نبوده. منم حوصله پیگیری و مرجوع نداشتم. موقع شستشوی بسته چون نمیدونستم هم اب داخلش رفته بود. در واقع جفتشونو دور ریختم.
Negative,خوب یا بد بودن طعم محصولات با توجه به فرد می‌تونه فرق داشته باشه ولی اینکه یه محصول چه طعمی داره نه. به طور کلی انگار رب رو با آب رقیق کردین و کمی لیمو بهش اضافه کردین.
Negative,دلم میخواست از مارکهای خارجی به داخلی بیام. اما این قهوه با اینکه نظرات نسبت بهش مثبت بود نظر مثبت منو جلب نکرد.
Negative,به این قهوه نمیشه گفت یه قهوه با کیفیت.من اینو با دستگاه زدم.خامه نسبتا خوبی میده ولی به نظزم اصلا عطر و طعم جالبی نداره. با قهوه های دیگه که امتحان میکنی بوش همه جارو برمیداره ولی این اصلا عطر و بوش خیلی احساس نشد
Negative,مزه خوبی نداشت، من خوشم نیومد شاید بعضی از دوستان پسند کنند
Negative,با توجه به قیمت و کیفیت متوسط، ارزش خرید نداره به نظرم.
Negative,اسم این آدامس بیداریه ؟ هر وقت جوییدم خوابم برد! اگه برای بیدار موندن میخرید باید بگم بی تاثیره
Negative,خیلی بد بو بود و له شده بود و اصلا توقع مزه ی تن ماهی رو ازش نداشته باشین. تا یه روز اون طعم و بوی بدش رو احساس میکردم
Negative,مزه آب و قرص جوشان میده که یک مقدار پالپ پرتقال توش ریخته باشید
Negative,بیشتر فلفلی بود تا دارچین جالب نیست چسبندگی زیاد میخوای بندازی دور ،به دستت میچسبه !!!
Positive,اگر از تمیز کردن میگو بدتون میاد پیشنهاد میکنم این محصول رو بخرید.
Positive,با وجودی که حالتو خوب میکنه ولی نمیشه اسم قهوه روش گذاشت
Positive,آسیابش واسه قهوه ترک مناسب نیست طعمش خوبه ولی چون درشت آسیاب شده خوب خامه نمیده باید مدت حرارتو بیشتر کرد
Positive,در تخفیف خریدم، بد نبود، ولی اکشن رو ترجیح میدم
Positive,خوشمزه و نمکش به اندازه بود قیمتش مناسب بود نسبت به بقیه
Positive,بسیار طعم خوبی داره ولی حجمش با توجه به قیمتش کمه
Positive,توقع این بود وقتی در توضیحات زده نارگیلی ،کل محصول یک دست باشه و دیگه محصولی با مغز چیز دیگه از توش درنیاد که باز هم مثل گذشته فقط بسته های طلایی مغزش نارگیلیه ولی در پیشنهاد ویژه قیمتش خوب بود
Positive,آب میوه های ساندیس خیلی خوش طعم و مقرون به صرفه هستن. طعم هلو هم قدری شیرینتر هستش و عطر خوبی داره.
Positive,سن ایچ نیازی به تعریف نداره تو پیشنهاد ویژه که دیگه عااالیه
Positive,ساخت کارخانه آمل کاله است و خیلی خوشمزه است. در ضمن به صرفه است چون 1.5 لیتره.
Positive,بسیار خوش طعم و عالیه یه تن ماهی باکیفیت و خوشمزه
Positive,خوب و تازه بود و البته نیمه منجمد اگر استخوان هم نداشت که معرکه میشد . ولی قیمتش نسبت به بیرون بالاست
Positive,برند نام آشنا و محصولات با کیفیت،نیازی به تعریف نداره همه محصولات تک ماکارون عالی هست
