ساعت خیلی خوبی هست.امکانات نسبت ب قیمتش واقعا عالی هست.دق اندازه گیریش خیلی خوبه.قدم شمارش دقیق هست.ضربان قلبش از سه تا یکی رو کم و زیاد نشون میده.  تنها مشکلی ک داره سنسور حرکتیش برای روشن کردن صفحه خوب کار نمیکنه.وقتی دستت رو میاری بالا ساعت رو نگاه کنی ، روشن نمیشه!قلق داره و یکم ممکنه تو ذوق بزنه.,1
"سلام . آپدیت نرم افزاری این تبلت اومد با حجم 168 مگ. حتما دانلود کنید . سرعت تبلت و روان بودنش ی کم بهتر شد . ی گزینه جدید واسه تنظیمات اینترنت اومد ب نام: Lte.wcdma,gsm . ک ب صورت اتوماتیک بسته ب منطقتون ب اینترنت وصل میشید . مال من  4g مینویسه . و سرعتشم خیلی بهتر از دفعات پیش شده ... در کل امیدوارم این آپدیت خوب رو در چند ماه آینده با شاخصه های بهتری بتونیم ببینیم",1
خانم شیما مازنی  خیر دستگاه قابلیت شارژ ندارد,1
ازتون خواهش میکنم دریل چکشی ماکیتا مدل 1631K رو با یه پیشنهاد ویژه خوب (البته نه به خوبی این پیشنهاد!) توی سایتتون قرار بدین با بتونم  برای والد محترم بخرمش.,1
همونطور که ذکر شده یک پردازنده چهار هسته ای شامل دو هسته فیزیکی و دو هسته مجازی که Clockspeed اون 2.6 GHz هست که در موقع لزوم با تکنولوژی Turbo Speed به 3.2 GHz هم می رسه . حافظه اصلی اون هم 6 گیگ هست که عملکرد قابل قبولی رو با این پردازنده به ارمغان می یاره  در مورد پردازنه گرافیک هم از مدل AMD Radeon HD 8750M 2GB استفاده شده که بازده قابل قبولی رو برای شما به ارمغان می یاره. طبق تست های انجام شده این گرافیک می تونه در حالت min بازی FIFA 14 رو حدود 300 فریم در ثانیه و در حالت max تا حدود 90 فریم در ثانیه اجرا کنه . در بازی Crysis در حال min حدود 35 فریم در ثانیه اجرا کنه و برای بازی CoD: Modern Warfare 3 در حالت min این بازی تونسته تو تست های انجام شده 130 فریم در ثانیه پردازش کنه که به نظر آمار خوبی برای این سخت افزار با این قیمت می یاد. پس تا حدودی نگران بازی با این لپ تاپ هم نباشد. البته اگر بازی خور حرفه ای هستید باید دنبال لپ تاپ هایی با قدرت بیشتری برید که مسلما هزینه بسیار بیشتری هم باید متقبل بشید  یکی از مزیت های مهم این سری لپ تاپ ها داشتن روکش مات هست که باعث می شه شما بتونید تو نور زیاد دید بهتری نسبت به صفحه نمایشتون داشته باشید. این گزینه واقعا برای کسایی که لپ تاپشون رو زیاد با خودشون این ور و اونور می برن و تو محیط های باز و پر نور هم زیاد از لپ تاپشون استفاده می کنن یه فاکتور اساس محسوب می شن.  فضای ذخیره سازی هم برای اکثر کاربران کفایت می کنه    در کل به نظر گزینه بسیار خوبی می یاد. امیدوارم برای این مدل هم یک پیشنهاد ویژه یا تخفیف بذارید.,1
سلام . خسته نباشید . با عرض پوزش این محصولو کی موجود می کنید و آیا در پیشنهاد شگفت انگیز هم قرار می دهید یا خیر ؟  لطفا نظرات را که تایید می کنید جوابش رو هم بدید . همه سوالا داره بی جواب می مونه .  با تشکر فراوان .,1
دوربینش فوق العادست   خیلی خلاقیت جالبی واسه دوربینش به خرج دادن  یه دوربین جداگانه فقط جزیات (دوربین سیاه و سفید) و یه دوربین فقط رنگ ها (دوربین رنگی) رو ثبت میکنه که این کار باعث میشه   هر دوربین بتونه به بهترین شکل کار خودش رو انجام بده  دقیقا مثل این میمونه که یه نفر بخواد دو کار رو هم زمان انجام بده که باعث میشه اون کار ها به خوبی انجام نشه  ولی حالا اگه همون دو کار  رو دو نفر جداگانه انجام بدن قطعا هرکار به بهترین شکل انجام میگیره  که این قانون دقیقا توی دوربین هواوی p9 هم به کار رفته  خلاصه بگم که دوربینش خیلی عالیه   ولی در قسمت های دیگه  خیلی برتری نسبت به رقیبان نداره   و به جز صفحه نمایش  چیزی هم کمتر نداره  امیدوارم که نظرم مفید بوده باشه   ودوستانی هم که این قدر تعصب بی جا نسبت به یه برند خاص دارن به راه راست هدایت بشن,1
گذاشتم این جمع رنگ زردشو بگیرم بچه ها فرصت ندادن زودتر سفارش دادن..  لطفا رنگ زردشو دوباره تهیه کنید :),1
لطفا این مورد را نیز موجود کنید  با تشکر,1
از طی های پدالی چرخشی بهتره چون پدالی داشتم جامپ میکنه دیگه نمیچرخه.وقتی تو قسمت خشک کن میزاری یک بار حتی کافیه دسته رو فشار بدی تقریبا تمام ابش باچرخش گرفته میشه وعالیه.همه چیش عالیه تو شگفت انگیز خریدم واقعا به نظر خودم بردم از همه مهمتر وقتی کنار قرنیز سرانیک بکشی چون حالت چرخشی داره کاملا این مناطق رو تمیز میکنه سر یدک داشت یکی ولی کسی میدونه سر یدکشو بعدا از کجا باید گرفت ممنون از دیجی کالا,1
