Negative,خوشحالم این فیلم رو توی سینما ندیدم! در واقع یک ساعت و خرده ای شوخی جنسی بود میان چند دقیقه ای فیلم!
Negative,باز هم تکرار یک سبک آشنا . دلیل شباهت فیلمنامه ها تا بدین حد ایا تقلید است یا ایده نو ؟؟؟
Negative,داستان، عنصر مهمی برا من تو فیلمه!  من که میگم، منظورم یه تماشاگر عادی و کمی تا قسمتی فیلم باز!!! نه منتقد حرفه ای هستم نه روشنفکر سینمایی!!!  این فیلم مهم ترین ایرادش نداشتن داستان بود که کاملا فیلم رو زیر سوال برد و در واقع بی سر و ته اش کرد!
Negative,... فیلم خوبی بود اما تنها برای نیمه اول ماجرا. فیلم ساخته شده از کلیشه ، دیالوگ زده ، فیلم نامه نه چندان قوی. کلیشه این فیلم کارهای فرهادی بوده اما برخلاف مدل فیلمهای فرهادی ،من تقریبا (هیچ!) برداشت مشخصی از داستان نداشتم.
Negative,"لاکچری بودن بیشتر از هر چیز دیگه ای به چشم می خورد و باید بگم ایده اصلی این فیلم با بازی های مصنوعی این بازیگران مطرح و یک کارگردانی سطحی و ابتدایی , تبدیل به یک فیلم دم دستی و کاملا سطحی شد ..."
Negative,مشکل اغلب این فیلم‌هایی که قصد انتقاد از مهاجرت و مصائب‌اش را دارند، در این است که بعلت کمبود منابع، امکان ادامه دادن منطقی داستان و سفر کردن به کشور مقصد را چندان نمی‌یابند. کلبموس هیچ کدام از ایده‌هایش را ادامه نمی‌دهد. سردستی و بی‌حوصله، روایت را اندکی جلو برده و ناگهان مسئله‌اش دچار چرخش می‌شود.
Negative,خداروشکر که  هنوز از مریخ نیومدم   رفتم با دوستم دیدیم گیجی و سنگینی ارمغان بعدش بود دعوای فلسف  سینمای ایران باید جون بکنه تا برس به هالیود   این فیلما باید بیان اعصابه ما رو خرد کنن تا ما بشیم جاده ی راه آیندگان...  شاید که رستگار شویم
Negative,من با سکانس پایان فیلم مشکل دارم  آخرین سکانس چی داشت می گفت  دختره تو هواپیما بود یا نه؟(خیانت کرده بود یا نه؟)  به نظرم این پایان باز نیست ، فیلم بدون پایانه
Negative,خیلی بد... هیچ چیز برای گفتن نداشت...
Negative,چه از لحاظ فیلمنامه و چه از لحاظ کارگردانی یک تله فیلم کاملا معمولی.  آقای بهزادی به خودشون اجازه دادن یک داستان دو سه خطی رو تبدیل به فیلمنامه کنند و 80 درصد نماهای فیلم رو هم که کلوزآپ گرفتند و کوچکترین جنبه سینمایی در فیلم مشاهده نمی شه .  هیچی دیگه   همین
Negative,واقعا متاسفم از وقتی که برای این فیلم صرف شد. وقتی که خودم صرف تماشاش کردم؛ و وقتی که عوامل پای چنین فیلمی گذاشتن.  فضای فیلم خیلی سرد و محزون بود؛   شخصیت پردازی ها ضعیف؛  داستان و فیلمنامه ضعیفتر.  جوری که آخرش از خودتون می پرسید: خب کی چی؟  به امید اینکه چنین فیلمای بی سر وتهی ساخته نشن.
Negative,فیلم نامه خوبی نداشت   حضور هوتن شکیبا کوتاه و جالب بود اما به نظر من بیشتر برای جذب مخاطب و فروش فیلم حضور داشتن  حتی حسام محمودی نقش طلبه رو  تو فیلم دیگه بهتر بازی کرده بودن
