به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از timeshighereducation، آموزش عالی آمریکا می‌گوید، مزایای آموزش آنلاین برشمرده نمی‌شود و همین موضوع منجر شده است تا دانشجویان نسبت به آن بی‌اطلاع باشند. کارشناسان علمی باور دارند، گسترش آموزش عالی آنلاین به نفع تمام دانشجویان در تمام سراسر جهان است، اما نهایت اطلاعاتی که دانشجویان نسبت به آن دارند، برای استفاده از کنفرانس‌ها است. دانشجویانی که به علت شاغل بودن، بیمار بودن یا هر علل دیگری قادر به شرکت در کنفرانس اساتید یا هم‌کلاسی‌های خودشان نیستند، به صورت آنلاین آنها را دنبال می‌کنند. اساتید دانشگاه‌ها باور دارند، ایجاد رویکرد مثبت برای توسعه آموزش آنلاین اگرچه با کاهش هزینه‌ها برای دانشجو همراه است اما در واقع کیفیت پایین آموزشی را نیز برای وی به دنبال دارد. ریچارد گرت، مدیر نظارت بر آموزش عالی به یک انجمن گفته است: یادگیری آنلاین اثری نسبتا جزئی در الگوهای جهانی آموزش عالی اعمال کرده و تنها دلیل این موضوع نپرداختن به آن است. گرت به این کنفرانس که سازمان تنظیم مقررات کیفیت و استانداردهای تدریس برگزار کرد، گفت: آموزش عالی باید با جهان امروز مدرن و هماهنگ شود. داده‌های ایالات متحده نشان می‌دهد که مؤسسات آموزش عالی با ارائه کلاس‌های‌آنلاین، توانستند جوانان را به خود جذب کنند؛ زنان به میزان قابل توجهی بیش از مردان برای حضور در آموزش عالی استقبال می‌کنند و این روند در‌ آموزش عالی آنلاین نیز مشاهده می‌شود. انتهای پیام/,علمی فناوری,4,231
هواوی عضو جدیدی به مجموعه تبلت‌های سری مدیا پد افزوده: مدیا پد ام ۵ لایت، میان رده‌ای با ۴ اسپیکر. شاخص‌ترین مشخصه این محصول همان اسپیکرها است که با همکاری هارمان کاردن تولید شده است. نمایشگر ۱۰-۱ اینچی با رزولوشن ۱۹۲۰ در ۱۲۰۰ پیکسلی و با نسبت ۱۶ به ۱۰ است. چیپست در نظر گرفته شده برای این محصول کایرین ۶۵۹ است که ۳ گیگابایت رم به همراه ۳۲ گیگابایت حافظه داخلی آن را همراهی می‌کند. البته نسخه‌ای با ۴ گیگابایت رم و ۶۴ گیگابایت حافظه داخلی هم در نظر گرفته شده است. هواوی همچنین یک قلم ام پ-ن-لایت با پشتیبانی از ۲۰۴۸ سطح فشار را هم برای مدیا پد ام ۵ لایت ارایٔه می‌کند که البته در برخی مناطق باید مبلغی اضافی برای آن بپردازید و در برخی دیگر در جعبه تبلت قرار داده می‌شود. باتری ۷۵۰۰ میلی آمپر ساعتی است که به لطف فناوری شارژ سریع می‌تواند در عرض کمتر از ۳ ساعت به طور کامل شارژ شود. این تبلت با اندروید ۸ به دست خریداران می‌رسد مدیا پد ام ۵ لایت قرار است در رنگ‌های طلایی و خاکستری روانه بازار شود البته قیمت و زمان عرضه آن هنوز مشخص نشده است.,علمی فناوری,4,194
گوشی فرا میان رده سامسونگ به نام A۹ پس از مدت‌ها لورفتن و شایعه، رسما رونمایی شد تا کاربران با پرداخت ۵۹۹ یورو / ۵۴۹ پ-ن- یا ۷۰۰ دلار مالک این گوشی ۶-۳ اینچی شوند. به گزارش خبرآنلاین، طراحی این گوشی مدل فلت اس ۹ را در ترکیبی با نوت ۵ به یاد می‌آورد که در ابعاد ۶-۳ اینچی با رزولوشن ۱۰۸۰ در ۲۲۲۰ پیکسل تعریف شده است و حسگر اثرانگشت در پشت گوشی و در وسط قرارگرفته است که دلیل اصلی این نوع طراحی چینش ۴ لنز زیر هم است که به عنوان اولین گوشی جهان با ۴ دوربین در پشت ثبت شده است. {لینک} از اسپیکر استریو خبری نیست و جک هدفون در کنار یو اس بی تایپ سی قرارگرفته است. مشکی خاویاری، آبی لیمونادی و صورتی بادکنکی سه رنگ اختصاصی برای این گوشی است که ضمن داشتن اسلات برای افزودن حافظه جانبی، مجهز به ۸ گیگ رم و ۱۲۸ گیگ حافظه داخلی است و از نوامبر به قیمت ۷۰۰ دلار راهی بازار می‌شود. گوشی ۱۸۳ گرمی پردازنده ۱۴ نانومتری اسنپ دراگون ۶۶۰ با معماری ۸ هسته‌ای دارد و گرافیک آن نیز آدرنوی ۵۱۲ است. اندروید ۸ اوریو و باتری ۳۸۰۰ میلی آمپر ساعتی، همراه با ان اف سی، بلوتوث ۵، شارژ سریع و دو سیم کارته؛ از دیگر مشخصات گوشی A۹ مدل ۲۰۱۸ است. دوربین سلفی ۲۴ مگاپیکسلی و باکیفیت تعریف شده اما نکته مهم نصب ۴ دوربین در پشت گوشی است که آن را متفاوت از سایر گوشی‌ها کرده است.,علمی فناوری,4,244
اگر از طرفداران سرویس کوتاه کننده لینک گوگل موسوم به هستید، متأسفانه باید به زودی با این سرویس خداحافظی کنید. ساعاتی پیش گوگل با انتشار پستی در وبلاگ توسعه دهندگان خود از تعطیلی این سرویس در تاریخ یی آوریل (معادل یی فروردین ماه) خبر داده است- با عملی شدن این تصمیم، از تاریخ یاد شده به بعد دیگر قادر به ساخت لینک‌های کوتاه در سرویس نخواهید بود، هر چند تا یک سال بعد از این موضوع (یی مارس یییی) همچنان قادر هستید که آن‌ها را در کنسول ویرایش نمایید. ضمنا لینک‌های کوتاه تا بعد از این تاریخ نیز همچنان قابل استفاده خواهند بود. اما گوگل با قطع پشتیبانی از سرویس جایگزینی را هم برای آن معرفی کرده. Firebase Dynamic Links یا به اختصار FDL، آدرس‌های اینترنتی هوشمندی هستند که گوگل برای جایگزینی با سرویس کوتاه کننده لینک سابق خود در نظر گرفته است. به لطف این لینک‌های جدید می‌توانید افراد را به غیر از صفحات معمولی وب مستقیما به صفحات خاصی در درون اپلیکیشن‌های iOS، اندروید یا اپ‌های تحت وب بفرستید. در حال حاضر می‌توانید با مراجعه به این آدرس، وارد حساب کاربری گوگل خود شده و برای خود لینک‌های FDL بسازید. هر چند متأسفانه مثل بسیاری از سرویس‌های گوگل دسترسی به این سرویس نیز برای کاربرانی ایرانی بدون استفاده از ابزار تغییر دهنده آی پی ممکن نیست.,علمی فناوری,4,218
به گزارش خبرآنلاین، آنالیز پروتیٔین و بقایای کاسه سرامیکی کشف‌شده در سایت Friesack ۴ در منطقه باستانی Brandenburg نزدیک برلین نشان می‌دهد غذای مردم این منطقه در ۶ هزار سال پیش آبگوشت ماهی بوده است که در آن تخم ماهی کپور (چیزی مثل خاویار به‌عنوان غذای لاکچری) دیده می‌شود. {لینک} آنا شوچنکو از موسسه زیست‌شناسی مولکولی مکس پلانک در درسدن آلمان با رادیوکربن متوجه شد که کاسه مذکور متعلق به ۴۳۰۰ سال پیش از میلاد مسیح است. تحقیق مذکور در مجله PLOS One منتشرشده که رویکردهای غذایی مردم آن روزگار را نشان می‌دهد. در سایت باستانی Friesack ۴ بیش از ۱۵۰ هزار آیتم کشف‌شده است که امور غذایی می‌تواند به ما کمک کند تا بفهمیم مردمان باستان چگونه پخت‌وپز می‌کردند. این محقق می‌گوید در حالی که مردم عصر میان سنگی، گوشت یک تکه را روی آتش می‌گرفتند، مردم ساکن این منطقه از آلمان آبگوشت ماهی لاکچری می‌خوردند! ۵۶۵۶,علمی فناوری,4,148
به گزارش خبرآنلاین، شهاب‌سنگ وسط آسمان و زیر نور خورشید منفجر شد و با ریخته شدن روی خانه‌ها، باعث شکستگی شیشه‌ها شد. گفته می‌شود مردم در فلوریدا قبل از انفجار این شهاب‌سنگ را با چشمان خود دیدند. {لینک} حادثه روز جمعه بر فراز شهر وینالس در استان پ-ن-ر دل ریو رخ داد و شاهدان از وقوع دو انفجار مهیب بر فراز آسمان خبر دادند. دود ناشی از انفجار بخشی از آسمان شهر را فراگرفت و مردم با موبایل‌های خود تصاویری که در زیر مشاهده می‌کنید را ثبت کردند. بارش شهابی پس‌ازآن باعث شکسته شدن شیشه‌خانه شد اما آسیب جانی وارد نساخت. شبکه محلی تله پ-ن-ر توانست اولین سنگ‌های ناشی از انفجار را نشان دهد که در زیر مشاهده می‌کنید. ۵۶۵۶,علمی فناوری,4,120
به گزارش خبرآنلاین، بیل آندرس خلبان ماژول ماه فضاپیمای آپولو ۸ و اولین انسانی که از مدار زمین خارج‌شده، گفت: فرستادن انسان به ماه تقریبا مسخره به نظر می‌رسد. {لینک} ناسا در حال برنامه‌ریزی برای ارسال انسان به ماه است و در حال آزمایش فناوری‌هایی است که بتواند این مأموریت را به‌خوبی انجام دهد. پس از اظهارات آندرس، ناسا هیچ جوابی به اظهارات وی نداد. ویلیام آندرس ۸۵ ساله می‌گوید وی از طرفداران برنامه‌های بدون انسان فضایی است که هزینه‌های تحقیقاتی را به‌شدت کاهش می‌دهد. وی با زیر سؤال بردن ارسال انسان به مریخ گفت: فکر نمی‌کنم مردم علاقه چندانی به چنین مأموریتی داشته باشند. به‌هرحال برنامه رباتیک ناسا در مریخ با ارسال اینسایت در ماه گذشته نشان از عزم جدید این سازمان برای اکتشافات در آینده دارد. دسامبر ۱۹۶۸ آندرس به همراه فرانک بورمن مرکز فضایی کیپ کاناورال را ترک کرده و سپس ۱۰ بار به دور ماه چرخیدند. ۵۶۵۶,علمی فناوری,4,151
شرکت پ-ن-سونیک (Panasonic)، نوعی تختخواب بیمارستان ارایٔه داده است که می‌توان آن را به ویلچر تبدیل کرد- این فناوری جدید موسوم به تختخواب رباتیک (Robotic Bed)، یک تختخواب بسیار پ-ن-و بی‌نهایت راحت است که تشک آن، در صورت لزوم از شکاف وسط جدا می‌شود تا نیمه چپ تشک، به نشیمن‌گاه ویلچر تبدیل شود. همه این مراحل، تنها با فشار یک دکمه صورت می‌گیرند. هنگامی که تخت به ویلچر تبدیل می‌شود، با یک دسته کنترل، قابل هدایت است. با استفاده از این دسته، می‌توان شیب ویلچر را تنظیم و یا آن را خم کرد. ویلچر با فشار دکمه، دوباره به تختخواب تبدیل می‌شود. در حال حاضر، نخستین نمونه از تخت رباتیک ارایٔه شده و هزینه آن معادل هزینه یک تختخواب و یک ویلچر است. این فناوری، هم به عنوان تجهیزات پزشکی و هم برای به کار بردن در منزل مناسب است و با استفاده از آن، بیماران برای حرکت به کمک نیاز نخواهند داشت. ۵۶۵۶,علمی فناوری,4,154
تلاش سامسونگ برای توسعه موبایلی با نمایشگر تاشو به هیچ وجه یک راز نیست. در واقع کره ای‌ها تنها کمپ-ن- فعال در این زمینه هم نیستند. اما به نظر می‌رسد هزینه‌های فراوان این شرکت برای تحقیق و توسعه موبایل مذکور آنها را به نخستین تولید کننده موبایل تاشو با نمایشگر انعطاف پذیر تبدیل خواهد کرد. پیش از این شنیده بودیم که سامسونگ در خلال رویداد CES ۲۰۱۸ یک نمونه اولیه از این محصول را پشت درهای بسته و برای عده معدودی به نمایش گذاشته است. اخبار جدید حاکی از آن است که گجتی که احتمالا گلکسی X نام خواهد گرفت قرار است تا سال آینده میلادی و با قیمت احتمالی یییی دلاری روانه بازار شود. ماه نوامبر یییی را به عنوان تاریخ تقریبی رونمایی از این محصول ذکر کرده‌اند. با توجه به قیمت نمایشگرهای OLED، رقم ذکر شده برای موبایل تاشو سامسونگ چندان هم غیر عقلانی به نظر نمی‌رسد. ضمن این که به ما یادآور می‌شود که نمایشگر انعطاف پذیر تنها ویژگی سخت افزاری جذاب دست پخت مورد انتظار کره ای‌ها نخواهد بود. گفته شده موبایل تاشوی سامسونگ مجهز به نمایشگری ی. ی اینچی خواهد بود که در حالت تا شده پنلی ی. ی اینچی را در اختیار کاربر خود قرار می‌دهد. گرچه این زمان بندی به نظر بسیار جذاب می‌رسد، اما باید دید غول دنیای تکنولوژی می‌تواند از پس مشکلات عدیده فعلی در مسیر تولید انبوه نمایشگرهای OLED انعطاف پذیر بربیاید یا نه.,علمی فناوری,4,234
توکیو علاوه بر مشارکت در برنامه ایستگاه مداری ماه، آماده بکارگیری وسیله‌ای است که بتواند برای حمل انسان و بار به سطح قمر زمین از آن بهره گرفت و دولت ژاپن در نظر دارد طی سال‌های دهه ۲۰۲۰ در زمینه فعالیت‌های سرنشین‌دار در سطح ماه با آمریکا همراه و شریک شود. البته ظاهرا توکیو نمی‌خواهد میزان بودجه تخصیص یافته خود را برای طرح‌های فضایی افزایش دهد. این کشور در حال حاضر حدود ۴۰ میلیارد ین (حدود ۳۵۲ میلیون دلار) برای استفاده از ایستگاه فضایی بین‌المللی صرف می‌کند. به گفته این روزنامه، هزینه برنامه تحقیقات در ماه، آنطور که توسط کمیته دولتی پیش‌بینی شده، نباید از نظر کیفی از این میزان تجاوز کند. گرچه نخستین شهروند ژاپن در سال ۱۹۹۰ به عنوان یک گردشگر با ناو سایوز به مجتمع مداری میر سفر کرد اما از سال ۱۹۹۲ و در چارچوب یک همکاری مستمر تاکنون ۱۱ تبعه این کشور به عنوان متخصص و فضانوردان حرفه‌ای یا با کیهان پیماهای آمریکایی شاتل و یا به عنوان یکی از شرکای اصلی آمریکا در برنامه ایستگاه فضایی بین‌المللی با سفینه‌های سایوز به مدار زمین سفر کرده‌اند. آزمایشگاه فضایی کیبو که توسط سازمان پژوهش‌های هوافضای ژاپن طراحی و ساخته شد و در سال ۲۰۰۸ به فضا پرتاب و به ایستگاه فضایی بین‌المللی متصل گردید، یکی از بزرگترین قطعات طراحی شده برای ایستگاه فضایی بین‌المللی بشمار می‌رود. ۵۶۵۶,علمی فناوری,4,221
