هزاران فرانسوی علیه قوانین اجباری کردن داشتن گذرنامه سلامت جهت ورود به قطارهای بین شهری دست به تظاهرات گسترده زدند.,مهمترین اخبار ایران و جهان,unrelated
جو بایدن، رئیس جمهوری ایالات متحده، گفت به ارزش‌های جهانی از جمله غمخواری ادای احترام می‌کنیم.,بایدن به مناسبت ماه محرم پیام داد,unrelated
به گفته ی عرف باید آماده ی برگزاری انتخابات در شرایط کرونایی باشیم.,                                        چرا ایران برای واکسیناسیون، منتظر تولید داخل نماند؟ / ماجرای خرید ۱۱۰ میلیون دز واکسن تا قبل از مجوز برکت                                    ,unrelated
ارشا اقدسی، بدلکار نامدار ایرانی اکنون زنده است.,بدلکار معروف ایرانی در لبنان دچار سانحه شد +عکس، ویدئو - Sputnik Iran,unrelated
به گفته معاون هماهنگ کننده ارتش، ناوگروه نیروی دریایی با اتکا به تجهیزات کاملا ایرانی توانست وارد اقیانوس اطلس شود.,معاون هماهنگ کننده ارتش: به حیاط خلوت آمریکا رفتیم/ بنادری که در طول مسیر هستند اجازه ورود به کشتی‌های ایران را نمی‌دهند/ موظف هستیم کشتی‌ها را اسکورت کنیم/ در مقابل هر تهدیدی آماده هستیم,unrelated
دبیرکل خانه پرستاری کشور، محمد شریفی مقدم معتقد است که نظام درمانی ایران در بحث کرونا به حال خود رها شده است.,دود کمبود کادر درمان به چشم مردم می‌رود,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر از ایجاد فرصت های خوب برای ایران در پی شکست آمریکا در لشکرکشی به افغانستان خبر داد.,سرلشکر صفوی: مکتب سلیمانی عامل اصلی شکست آمریکا در منطقه است,unrelated
فرمانده مرزبانی گروهی از نیروهای مسلح اظهارکرد: با اقدام موفق سپاه پاسداران 2 تن از مرزبانان گروگان گرفته شده توسط گروهک جیش الظلم ، به وطن بازگشتند.,كارنامه سياه 6 ساله گروهك تروريستي جيش العدل,unrelated
سعید خطیب زاده سخنگوی وزارت امورخارجه، حکم دادگاه بلژیک  درباره ی 20 سال زندانی شدن اسدالله اسدی را محکوم کرد.,36-8 – حامی عدالت,unrelated
 پرداخت وام ۴۵۰ هزارتومانی از مهم‌ترین وعده‌های انتخاباتی نامزدهای ریاست جمهوری می باشد.,                  نامزد‌های انتخابات ۱۴۰۰ چه وعده‌هایی به مردم دادند؟              ,unrelated
کدخدایی سخنگوی شورای نگهبان، بیانات حیدرمصلحی را تایید کرد ,سخنان وزیر اطلاعات پیشین درباره رد صلاحیت هاشمی در سال ۹۲ واکنش های گسترده ای به دنبال داشت کدخدایی تکذیب کرد، محسن هاشمی تظلم خواهی,unrelated
کمالوندی، سخنگوی سازمان انرژی اتمی ایران، گفت مهمترین محور گفت‌وگوهای گروسی، ادامه همکاری‌های نیروگاه بوشهر و آژانس بین‌المللی انرژی اتمی است,خطیب‌زاده: سفر گروسی در چارچوب مراودات فنی است,unrelated
ترک  شهر گردشگری بودروم توسط هزاران نفر از سکنه ی محلی این منطقه در اثر تداوم آتش سوزی های جنگلی ترکیه برای ششمین روز پی در پی,مقصر آتش‌سوزی ترکیه که بود؟/ سیاستمداران:گروه «پ‌ک‌ک»، متخصصان:تغییراقلیم,unrelated
