Positive,من از محصولات اوریکو زیاد استفاده میکنم و ازشون راضی هستم دقیقا به واسطه همین مورد هم به ایراداتی که دوستان گفته بودن توجه نکردم و این محصول رو خریدم ! محصول کیفیت ساخت نرمالی داره تمام کدی ها باید همراهشون یک پیچگوشتی داشته باشن چون پیچ های ریز این محصول به هیچ عنوان یه مورد عادی نیست که بشه پیچگوتیش رو همه جا پیدا کرد ! پس داشتن یه پیچگوشتی همراهش به هیچ عنوان مزیت محسوب نمیشه ! اما مدل پیچگوشتی به شدت دست رو اذیت میکنه و با وجود رزوه های به شدت کوچیک که از اندازه پیچ ها کوچیکتر هستن و اصلا جا زدنشون راحت نیست ، شما به هیچ وجه نمیتونید با این پیچگوشتی پیچارو محکم ببندید ! من همین الان هم برای یه لپ تاپ دیگه میخوام SSD ببندم که چون دیجی مدل دیگی ای از این کدی نداره ( مثلا HDD Caddy ) مجبورم هارد و کدی و رم رو باهم از یه فروشگاه دیگه خریداری کنم ! برای موارد بعضی از دیجی درخواست دارم مدل بهتر این کدی ( HDD Caddy ) رو موجود بکنه که ما خریداران به مشکلی نخوریم !
Positive,دستگاه خیلی خوبیه و کیفیت خوبی داره و کاملا کاربردیه و اصلا مو داخلش گیر نمیکنه . مگه اینکه اشتباهی از جهت مخالف موها رو وارد دستگاه کرده باشین ! چون منم این اشتباهو کردم و میدونم ممکنه برای همه پیش بیاد . اگه دسته موهایی که جدا کردین بیشتر از حد معمول باشه دستگاه بوق میزنه و هشدار میده تا دسته موی باریکنری انتخاب کنید . من کاملا راضی بودم از خریدم . فقط با قیمتش مشکل داشتم . و اینکه اگه تنهایی باهاش کار کنید زمان بره و حوصله میخواد و ممکنه دستتون خسته بشه چون برای دست خانوما یه مقدار ممکنه سنگین باشه . اما اگه کسی باشه که بهتون کمک کنه تو خریدش شک نکنید . قبل از استفاده هم حتما موهاتون رو شسته باشین و از هیچ اسپری و یا ماسک مویی استفاده نکنید . با موهای تمیز نتیجه خیلی بهتری میگیرین . اصلا قابل مقایسه با دستگاهای فر موی غیر اتوماتیک نیست از لحاظ سادگی کار کردن باهاش .
Positive,بوی فوق العاده ای داره،ماندگاریشم عالیه
Positive,ما هم این مودمو داریم ازش راضی هستیم .
Positive,من الآن یک هفته هست که این تبلت رو خریدم و به نظر من برای کسی که اندازه و سایز تبلت براش آنقدر مهم نیست میتونه بهترین انتخاب باشه .
Positive,سلام ممنون از این کالاتون من این جنس رو خریدم و کاملا راضی هستم
Positive,طراحی خوب و کار باهاش راحته
Positive,عالیه.مرسی که اوردینش.خیلی منتظرش بودم
Positive,سلام من تا حالا 4 مدل از گوشی اسکای . لاستر.جی 5 . اسپایدر 1 را برا اقوام خریدم و دیروز یه اسپایدر 1 دیگه برا خودم خریدم چون واقعا ازش راضی بودند حقیقتش خودم سامسونگ داشتم بعضا هنگ می کرد و خوش تماس می گرفت ولی حرفی نمیزدم و نمیدونم چرا ما بخاطر برند معروف عیب ها را نمیبینیم هر دو گوشی را مقایسه کردم صدای بسیار بلند . نور فلاش بیشتر.حافظه داخلی مناسب با قیمت مناسب و کیفیت پخش فیلم عالی . . خیلی عالی بود تنها در قسمت دوربین انتظار داشتم بهتر باشه که اینطور نبود ولی راضی کننده است . .
Positive,خیلیی خووبه ، خیلی راضیم ازش
Positive,این طرح روش یه برچسب و من گول خوردم . یه اتود معمولی و برا کار های معمولی مناسب هست .
Positive,کلا سری های انر هواوی از میت و پی خیلی بهتر و خوش قیمت تر اند . . من خودم انر 6 دارم 3 بار ضربه ی خیلی شدید وارد شده که موقع برداشتن از زمین کلا نا امید شده بودم ولی انگار که هیچی نشده . . در کل سری های انر بهترینن . روز خوش
Positive,مدل 40 اینچ این تلویزیونم موجود هست اگه بتونید بیارید . این تلویزیون برای گیم بهترین گزینست . .
Positive,در کل راضی هستم
Positive,من خربزه شکل همین اسپیکرو دارم بسیار راضیم ازش همه چیش خوب و کارآمد هستش
Positive,اگرچه مدت خیلی کوتاهی از این محصول استفاده کردیم در همین دوره کوتاه به نظر خیلی محصول خوب و با کیفیتی هستش
Positive,خودرو خیلی خوبیه از نظر مصرف کم و اندازه مناسبش
Positive,چند سالی هست که از محصولات برند تی پی لینک استفاده میکنم بخاطر همین تردیدی تو خرید این محصول نداشتم . از خریدم بسیار راضی ام چون علاوه بر قیمت مناسب و کیفیت خوب ، مشکلی در اجرای انواع بازی و نرم افزارهای کاربردی تا الان نداشتم . از امکانات بسیار خوب این گوشی ، اسکرین شات عریض و قابلیت توربو دانلود هستش که خیلی به کار من میان .
Positive,آقای ولی اللهی من یه ساله که این گوشیو دارم و از باتریشم راضیم . البته موقع کار کردن با نرم افزارهایی که وایرلس زیاد میکشن یا بازی های سنگین طبیعیه که زود خالی میکنه چون ال سی دیش نسبتا بزرگه و کارت گرافیکش قویه . اما با این که یک سال تموم با این گوشی کلش بازی کردم بعضی وقتا روزی دوبار پر و خالی میشد ولی هنوز باتریش سالمه
