Positive,عالیه هم جمع و جور و شیکه هم کارکردش آسون در کل عالی
Positive,به دستم رسید عالی نسبت به قیمت کیفیت صداش چیزی کمتر از پایونیر نداره من قبلا داشتم ماشینم سمنده به فیشهای فابریکش خورد خودم راحت نصب کردم باند 6965v2 دارم کیفیت و حجم صدا معرکه رنگ صفحه نمایش قابل تغییره ، یک عدد پورت USB ، یک عدد درگاه RCA پشتش هست ، پنلش جدا میشه ، یه رم ریدر پشت پنلش هست و یه کنترل کوچولو هم داره aux هم تست کردم گوشیم هم سامسونگ آندروئید خوب جواب داد من بسیا ر راضی هستم قبلا یه فابریک سمندی داشتم 85 رد کردم 30 گذاشتم روش اینو گرفتم 100 در صد از فابریکی سر تره فقط سی دی خور نیست که سی دی کلا داره منسوخ میشه وقتی usb و aux و sd ram میخوره دیگه سی لازم نیست با زم اگه سوالی بود تو لاین در خدمتم fatali63 آیدی لاینمه راستی به همه ماشینی میخوره هر انتظار معقولی داشته باشید برطرف میکنه بسته به باندی که دارین من پیشنهاد میکنم باند فقط 6965v2 پایونیر بندازید که بدون آمپلی هم خوب جواب میده
Positive,توی پیشنهاد ویژه گرفتمش و واقعا ازش راضیم بی صدا بودن قدرت کافی و وسایل جانبی کامل واقعا ارزش خریدش رو بالا میبره نسبت به پولی که میدین واقعا راضیتون میکنه فقط نمیدونم چرا جای دنده و کلید استارت بر عکس این عکسی که تو سایت قرار گرفته هستش !
Positive,خیلی عالیه چند روزه گرفتم واقعا راضیم
Positive,با سلام،دوست عزیز که پاین درمورد گوشی اومگا نظر دادید من پیشنهاد میکنم پولتو حرام نکن،کجای دنیا دیدی با همچین قیمتی گوشی با اون مشخصات بهت بدن،اون مشخصات فقط در ظاهر و روی کارتون اومگا حک شده،بیشتر نمیگم چیزی ، ودر آخر از دی جی عزیز نهایت سپاس و تشکر دارم،تا میخاستم بخرم بهش هدیه هم اضافه شد خیلی به موقع،سفارش دادم مطمئن هستم گوشی خوبی انتخاب کردم،فقط دی جى کالا
Positive,سلام به همه . باید بگم با توجه به قیمتش گوشی بسیار عالی است ولی تنها و بزرگترین مشکلش عدم پشتیبانی از حافظه جانبی است که البته وجود 32 گیگ حافظه داخلی کمی این مشکل را حل کرده ولی همه ما میدانیم پر کردن زیاد حافظه داخلی باعث هنگ های پی در پی گوشی میشود و اگر فقط این مشکل نبود این گوشی کاملا بی نقص میشد .
Positive,من این گوشی رو با قیمت بسیار مناسب از همین سایت خریدم ( خرید از دیجی کالا برام عادت شده ) در مدتی که دارم ازش استفاده می کنم هیچ مشکل خاصی باهاش نداشتم ( هنگ و ریبوت و . . ) برای فارسی نوشتن اولش کیبورد فارسی رو نداشت ولی بدون نیاز به روت کردن و . . با نصب کیبورد فارسی مشکل کاملا حل شد .
Positive,سلام.تشکر از دیجیکالای عزیز.پاور بانک خیلی شکیل و با کیفیتیه.اگر موجود بشه بازم میخرم
Positive,گوشی خوبیه ولی نو آوری نداره . من خودم honor 6x دارم و تا حالت نشده مشکل سخت افزاری یا نرم افزاری ببینم.حسگر انگشتم که اصلا نپرس . فوق العادس
Positive,خیلی کاربردی هست مخصوصا برای مهمونی ها و مسافرت
