به گزارش گروه اقتصادی باشگاه خبرنگاران جوان به نقل از شانا، وزارت نفت عراق اعلام کرد که صادرات نفت این کشور در ماه آوریل امسال در مجموع ۱۰۰ میلیون و ۱۹۷ هزار بشکه (معادل ۳ میلیون و ۳۳۹ هزار بشکه در روز) بود- عاصم جهاد، سخنگوی وزارت نفت عراق، همچنین با استناد به آمار نهایی اعلام شده از سوی شرکت بازاریابی نفت عراق (سومو) اعلام کرد مجموع درآمدهای عراق از صادرات نفت در ماه آوریل، ۶ میلیارد و ۵۰۱ میلیون و ۶۹۵ هزار دلار بوده است. به گفته جهاد، قیمت یاد شده بر اساس قیمت نفت ۶۴ دلار و ۸۸ سنت برای هر بشکه، محاسبه شده است. این در حالی است که آمار شرکت بازاریابی نفت عراق هنوز شامل صادرات نفت خام از میدان‌های کرکوک نمی‌شود.,اقتصادی,1,126
به گزارش خبرنگار گروه اقتصادی باشگاه خبرنگاران جوان حذف رانت عظیم فروش محصولات پتروشیمی در بازار به اصطلاح آزاد، فروش این محصولات از پایان سال ۹۰ در بورس کالا الزامی شد که مهر ماه سال ۹۴ با تلاش وزیر صنعت وقت فروش این محصولات به بازار آزاد بطور نسبی منتقل شده است. حامد سلطانی نژاد مدیرعامل بورس کالا در گفتگو با خبرنگار بورس، بانک و بیمه گروه اقتصادی باشگاه خبرنگاران جوان، با اشاره به ایرادهای وارد شده به بورس کالا در حوزه پتروشیمی افزود: ایرادهای گرفته شده به بورس کالا در حوزه پتروشیمی، طی ماه‌های اخیر و پس از برگزاری جلسات مختلف با فعالان این صنعت، و همچنین با حضور نهادهای قانون گذار بررسی و راه حل هایی نیز ارائه و هم اکنون در بورس کالا اجرایی شده است. وی ادامه داد: در نظر داریم برای صنعت پتروشیمی ابزارهایی طراحی کنیم که خریداران بتوانند از طریق آن، فقط با پرداخت بخشی از وجه معاملات، محصول مورد نیاز خود را تهیه کنند. انتهای پیام/,اقتصادی,1,163
خلیلیان در عین حال بر کوتاه کردن دست و اسطه‌ها و کاهش فاصله میان تولید کننده و مصرف کننده تاکید کرد و گفت: شبکه‌های بازار رسانی در کشور باید اصلاح شود. وی افزود: در حال حاضر وظیفه تولید با وزارت جهاد کشاورزی و تنظیم بازار بر عهده دستگاه دیگری گذاشته شده در حالی که تولید بدون توجه به بازار معنی ندارد. خلیلیان ادامه داد: تولید، بازار، واردات، صادرات و صنایع مرتبط با کشاورزی یک بسته به هم پیوسته است که می‌تواند منجر به توسعه بخش کشاورزی شود. وی در عین حال واگذاری امور تصدی‌گری به تشکل‌ها و بخش غیر دولتی را از رویکردهای وزارت جهاد کشاورزی عنوان کرد و ابراز داشت: ما سعی می‌کنیم وظایف را به خودتان بسپاریم و هزینه‌های حاصل از کوچک سازی ساختار وزارتخانه را صرف حمایت از تولید کنندگان کنیم. وزیر جهاد کشاورزی با اشاره به این که به رغم بروز خشکسالی‌ها، تحریم‌ها و مسایل مربوط به هدفمندسازی یارانه‌ها، تولیدات کشاورزی جهش خوبی داشته است گفت: تأمین ۹۵ درصد نیاز مواد غذایی در کشور، نقطه قوتی برای چانه‌زنی‌های ایرانی با قدرت‌های جهانی است. وی افزود: اگر بخش قابل توجهی از نیاز کشور به مواد غذایی در داخل کشور تأمین نمی‌شد، شرایط برای مسؤولان در چانه زنی‌های بین المللی سخت‌تر می‌شد. خلیلیان در ادامه، افزایش بهره وری، اصلاح ساختار فن آوری در واحدهای تولیدی، عرضه مستقیم کالا، توسعه صادرات و سرمایه گذاری را از اهداف استراتژی بخش کشاورزی عنوان کرد و گفت: امروزه کشاورزی در کشور قابل اتکا است و امسال که سال تولید و حمایت از کار و سرمایه ایرانی است، دولت محور کار را بخش کشاورزی قرار داده است. /س,اقتصادی,1,265
یک مقام مسئول گفت: با وجود آنکه کارتن و شانه تخم‌مرغ در بازار وجود دارد، اما عرضه کنندگان به بهانه نبود کاغذ، قیمت‌ها را ساعتی افزایش می‌دهند. ناصر نبی پور رئیس هیئت مدیره اتحادیه مرغ تخم گذار استان تهران در گفت‌وگو با خبرنگار صنعت، تجارت و کشاورزی گروه اقتصادی باشگاه خبرنگاران جوان، با انتقاد از افزایش بی سابقه قیمت نهاده‌های تولید اظهار کرد: قیمت هر شانه تخم مرغ با افزایش ۵-۵ برابری از ۱۰۰ تومان به ۵۳۰ تومان رسیده است. وی نرخ کارتن تخم مرغ در خرداد ماه را ۸۰۰ تومان اعلام کرد و افزود: این درحالی است که قیمت کارتن از ۲ هزار و ۶۰۰ تومان هفته گذشته به ۴ هزار تومان افزایش یافته است. نبی‌پور با اشاره به اینکه شانه و کارتن تخم‌مرغ در بازار وجود دارد، گفت: البته عرضه کنندگان به بهانه نبود کاغذ، قیمت‌ها را ساعتی در بازار افزایش می‌دهند. این مقام مسئول ادامه داد: تا دوماه پیش بابت خرید این نهاده‌ها، چک‌های ۶ ماهه و هفت ماهه پرداخت می‌کردیم در حالیکه هم اکنون عرضه کنندگان می‌گویند پس از واریز نقدی باید در نوبت بمانید. به گفته وی، در ماه‌های اخیر، مرغداران دلخوش بودند که بخشی از افزایش هزینه‌های تولید را کارتن و شانه جبران می‌کند اما اکنون قیمت یک کیلو کارتن از تخم مرغ گران‌تر است. رئیس هیئت مدیره اتحادیه مرغ تخم گذار در پایان با بیان اینکه سالانه ۱۲۰ میلیون دوز واکسن آنفلوانزا مورد نیاز است، تصریح کرد: مسئولان ذی ربط، منابع لازم و ارز کافی برای خرید واکسن را در اختیار ندارند و حال نمی‌دانیم با ورود پ-ن-گان مهاجر در فصل سرما باید چه کنیم.,اقتصادی,1,262
به گزارش خبرنگار اقتصادی باشگاه خبرنگاران، سامانه اطلاع رسانی فرصت‌های سرمایه گذاری مناطق آزاد و ویژه اقتصادی با نشانی به زبان‌های فارسی و انگلیسی آخرین فرصت‌های سرمایه گذاری را به مخاطبان و سرمایه گذران ارائه می‌نماید. از طریق ثبت نام در سامانه اطلاع رسانی فرصت‌های سرمایه گذاری مناطق آزاد و ویژه اقتصادی که با هدف ارائه اصولی و کارآمد فرصت‌های سرمایه گذاری در این مناطق راه اندازی شد، سرمایه گذاران از طریق پست الکترونیک در جریان آخرین فرصت‌های ثبت شده قرار می‌گیرند. فرصت‌های سرمایه گذاری در این سامانه به گونه‌ای ارائه و طراحی شده که امکان جستجوی پیشرفته پروژه‌ها به تفکیک منطقه وجود دارد و سرمایه گذار در هر مرحله می‌تواند از طریق کارشناسان سرمایه گذاری دبیرخانه شورای هماهنگی مناطق آزاد و ویژه، اطلاعات بیشتری در مورد فرصت‌ها به دست آورد. /س,اقتصادی,1,132
وی افزود: براساس قانون ۱۱ سازمان حفظ نباتات میوه‌های ممنوعه خارجی باید به سرزمین اصلی بازگردد یا پشت مرزها امحا شود چرا که کنترل آن در داخل سخت‌تر است. محمودی ادامه داد: در واقع بهترین راه برخورد با میوه‌های قاچاق پشت مرزها است چرا که هنگام ورود به کشور و دپو شدن در انبارها و سردخانه‌های اطراف و شهرستان‌ها نظارت و کنترل با مشقت همراه خواهد بود. توزیع میوه‌های خارجی تا کی ادامه دارد حسین مهاجران رئیس اتحادیه میوه و سبزی در گفتگو با خبرنگار اقتصادی باشگاه خبرنگاران جوان؛ گفت: واردات قاچاق میوه‌های خارجی همچنان به کشور ادامه دارد و مانند سابق معاملات آشکارا و قابل رویت نیست. وی با اشاره به قیمت انواع میوه‌های خارجی افزود: در حال حاضرقیمت هر کیلو پرتقال مصری ۶ هزار و ۵۰۰ الی ۸ هزار تومان، سیب سبز فرانسه ۱۱ الی ۱۲ هزار تومان، انگور شیلی ۲۵ الی ۳۸ هزار تومان است. مهاجران ادامه داد: قاچاق زردآلوی ترکیه همزمان با عرضه زردآلوی داخلی به کشور صورت گرفته و باید گفت که بهتر است با نظارت دقیق بر واحدهای خرید و فروش جلوی این امر گرفته شود چرا که این امر ضربه مهلکی به تولید داخل می‌زند.,اقتصادی,1,192
حمید زرخیر کارشناس بازرگانی در گفتگو با خبرنگار باشگاه خبرنگاران ضمن بیان این مطلب افزود: بی ثباتی در بازار مواد اولیه تولیدات صنعتی که نتیجه نبود مدیریت و وجود واسطه هاست، ‌ موجب شده تا نرخ هزینه‌های تولید محصولات داخلی نسبت به مشابه خارجی افزایش یابد. وی گفت: وجود واسطه‌ها در بازار مواد اولیه، موجب چند نرخی شدن مواد اولیه تولیدات صنعتی شده است. زرخیز با اشاره به اینکه بخشی از بی ثباتی در بازار مواد اولیه نتیجه فقدان مدیریت در عرضه مواد اولیه است، اضافه کرد: دولت می‌تواند با ارائه یک مدیریت کارآمد و سالم و نیز کوتاه کردن دست واسطه‌ها، زمینه دسترسی آسان و کم هزینه به مواد اولیه مرغوب را برای تولید کنندگان و صنعتگران فراهم آورد. /ق۲,اقتصادی,1,121
قیمت (تومان) ماوس بی‌سیم لاجیتک ام ۱۸۵ قابلیت اتصال به صورت بی‌سیم با استفاده از رابط USB با حداکثر برد تا ۱۰ متر دارای کلید روشن و خاموش ماوس مایکروسافت بی سیم موبایل ۱۰۰۰ قابلیت اتصال به صورت بی‌سیم با استفاده از رابط USB با حداکثر برد تا ۵ متر دارای قابلیت کارکردن با هر دو دست ماوس بی‌سیم لاجیتک M۲۳۵ قابلیت اتصال به صورت بی‌سیم با استفاده از رابط USB با حداکثر برد ۱۰ متر دارای کلید روشن و خاموش ماوس بی سیم مایکروسافت آرک ماوس بی سیم لیزری با نهایت وضوح دارای نمایشگر نوری وضعیت عمر باطری قابلیت اتصال به صورت بی‌سیم با استفاده از رابط USB با حداکثر برد تا ۱۰ متر ماوس مایکروسافت آرک تاچ قابلیت اسکرول لمسی قابلیت اتصال به صورت بی‌سیم با استفاده از رابط USB طراحی شده برای استفاده هر دو دست ماوس بی سیم ریزر اوروچی کروم ادیشن مشکی اتصال بی‌سیم از طریق بلوتوث نسخه‌ی ۳-۰ طراحی آرگونومیک و طراحی شده برای استفاده از دست راست دارای حافظه داخلی قابل استفاده به صورت بی‌سیم و باسیم ماوس بی سیم مخصوص بازی ریزر اوروبروس قابلیت اتصال به صورت دوگانه بی‌سیم و باسیم با استفاده از رابط USB ساخته شده از جنس روکش طلا طول عمر ۱۲ ساعت در حالت استفاده مداوم در بازی همراه با نمایشگر وضعیت باتری مجهز به ۱۱ دکمه با قابلیت برنامه‌ریزی,اقتصادی,1,222
به گزارش خبرنگار اقتصاد و انرژی گروه اقتصادی باشگاه خبرنگاران جوان، مهم‌ترین عناوین اخبار اقتصادی امروز به شرح ذیل است: روند اعطای تسهیلات با بهره‌های بالا به تولیدکنندگان برای رونق کسب و کارشان به جای کمک به تولید، آنها را راهی زندان کرده است. مشاور وزیر صنعت، معدن و تجارت گفت: اگر فکر عاجلی در جهت بروزرسانی سیستم تجارت خارجی کشور نکنیم، در آینده بازارهای هدف را از دست خواهیم داد. برای حصول دستاوردهای هر چه بیشتر در عرصه اقتصادی، تأمین مطالبات منطقی این طیف و دیگر فعالان اقتصادی، ضرورتی است که انتظار می‌رود با دقت نظر هر چه بیشتری مورد توجه قرار گیرد. کارگر گفت: در چهار ماهه نخست سال جاری طبق آمار گمرک، ٨٩ میلیون دلار صادرات فرش دستباف صورت گرفته که نسبت به مدت مشابه سال قبل ٧٫٣ درصد داشته است. یک تحلیلگر بورس گفت: بازار سرمایه در کنار بازار پول یکی از ارکان اصلی تامین مالی بوده که تیم اقتصادی دولت جدید باید توجه ویژه‌ای به آن داشته باشند. افزایش قیمت مصالح ساختمانی در هفته‌های اخیر، نرخ مسکن را بالا برده است. رئیس انجمن کارفرمایی طراحی معماری و دکوراسیون گفت: اکثر طراحان به دنبال محصولات جدید و فناوری‌های نوین هستند ولی بیشتر محصولات آنها کپی است. رئیس اتحادیه ملی محصولات کشاورزی گفت: گمرک زرباطیه عراق بدون اطلاع قبلی به صادرکنندگان کشورمان، صادرات برخی محصولات را به عراق ممنوع اعلام کرده است. اخذ مالیات بر سپرده موجب هدایت نقدینگی به سمت تولید می‌شود که این امر رونق اقتصادی و در نتیجه افزایش اشتغالزایی را در پی خواهد داشت. بسیاری از مسئولان امر معتقدند که عرضه متعادل جوجه یکروزه در بورس کالا مزیت‌های بسیاری از جمله شفاف سازی قیمت، حذف واسطه‌ها و درنهایت تعادل قیمت مرغ در بازار را به همراه دارد. انتهای پیام/,اقتصادی,1,286
به گزارش خبرنگار راه و شهرسازی گروه اقتصادی باشگاه خبرنگاران جوان، طی سه روز آینده در استان‌های ساحلی دریای خزر در برخی ساعات افزایش ابر پیش بینی می‌شود که احتمال بارش خفیف و پراکنده دور از انتظار نیست. روز‌های شنبه و یکشنبه در شهر‌های صنعتی افزایش آلاینده‌ها و کاهش کیفیت هوا پیش بینی می‌شود. همچنین از روز یکشنبه با ورود سامانه بارشی از سمت غرب و شمال غرب به کشور، به تدریج در نیمه غربی کشور افزایش ابر، بارش باران و وزش باد پیش بینی می‌شود که این سامانه بارشی تا اواخر هفته آینده در این نواحی فعال خواهد بود. به اطلاع هموطنان در مناطق زلزله زده می‌رساند که تا روز شنبه جوی پایدار در منطقه حاکم بوده و تغییرات دمایی، قابل توجه نمی‌باشد؛ ولی از روز یکشنبه دراین مناطق افزایش ابر، بارش باران، گاهی وزش باد و به تدریج کاهش نسبی دما پیش بینی می‌شود؛ این شرایط تا اواخر هفته آینده پیش بینی می‌شود. انتهای پیام/,اقتصادی,1,157
