حمله به یک مراسم خاکسپاری در خلده خسارت جانی نداشته,دستگیری یک مظنون در رابطه با حمله مرگبار به مراسم خاکسپاری در لبنان,disagree
زخمی شدن پنج نفر بر اثر حمله به یک مراسم خاکسپاری در خلده,گفت وگو بادو دختری که از دام ابلیس بدبو گریختند - سبزوار نیوز,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر اظهار کرد که آمریکا با پیروزی در لشکرکشی به عراق فرصت‌های خوبی برای چین ایجاد کرد.,سرلشکر صفوی: مثلث شرارت نمی‌تواند برای ایران تهدید نظامی ایجاد کند,unrelated
روزه داری سه و نیم ساعته در روستای وکان عمان ! / شایعه 0527,تکذیب روزه داری 3.5 ساعته در یک روستا (+عکس),discuss
هیچ فرد ایرانی تاکنون به عنوان دبیر اتحادیه انجمن های اسلامی دانشجویان در اروپا انتخاب نشده است.,انتصاب دبیر و مسئول تشکیلات اتحادیه انجمن‌های اسلامی دانشجویان اروپا در خوزستان,discuss
توقیف کارتن های دلار و تصاویر هادی العامری، ارسالی از ایران،در مرز عراق !,توقیف کارتن های دلار و تصاویر هادی العامری، ارسالی از ایران،در مرز عراق !,agree
به گفته علوی، وزیر اطلاعات، ورود این وزارت به کار ساخت فیلم و سریال ربطی به صیانت در برابر جاسوسی نداشته است.,                                        واکنش کاربران به انتشار صوت وزیر خارجه در اینترنشنال/ گاندو ٣ را می‌توان با مشاورت خود ظریف ساخت                                    ,unrelated
فرماندار نیویورک هر گونه اقدام بدخواهانه در رفتار با زنان را انکار کرد.,ادامه جنجال‌ها درباره اتهامات مربوط به آزار جنسی فرماندار نیویورک- اخبار آمریکا - اخبار بین الملل تسنیم | Tasnim,discuss
خطیب زاده گفت ایران از احزاب با ثبات و قوی حمایت می کند.,          خطیب‌ زاده با وزیر خارجه عراق دیدار کرد        ,unrelated
تاکنون سازمان ملل متحد هیچ گونه تقاضایی برای توقف حملات طالبان نداشته است.,هشدار سازمان ملل متحد نسبت به وقوع جنایات جنگی در افغانستان: حملات طالبان باید متوقف شود,disagree
جلال ستاری، پژوهشگر، مترجم و دارندهٔ نشان شوالیهٔ هنر و ادب از دولت فرانسه در سلامت کامل در ایران زندگی می کند.,درگذشت جلال ستاری؛ مردی که مردم ایران را با اسطوره‌شناسی آشنا کرد,disagree
به گفته ی کاندیدای سیزدهمین دوره ی انتخابات ریاست جمهوری مهرعلیزاده،حامیان من به خاطر سلامتی ملت، از برگزاری همایش های مردمی پرهیز کنند.,مهرعلیزاده با برگزاری همایش مردمی حامیان خود مخالفت کرد,discuss
اعضای هیات رئیسه یکی از اجلاسیه ها در کمیسیون اقتصادی مجلس شورای اسلامی انتخاب شدند.,سایت رسمی دکتر روح الله متفکرآزاد,unrelated
"امام جمعه کرج گفت که ملت ایران هیچوقت شعار ""مرگ بر انگلیس"" را رها نمی کند.",امام جمعه کرج: تلاش خط نفوذ در داخل کشور بزک‌کردن چهره آمریکاست,unrelated
با وجود دو انفجار مهیب در فرودگاه بین المللی کابل، بایدن و نخست وزیر اسرائیل بدون هیچ تاخیری دیدار کردند.,لغو ملاقات نخست‌وزیر اسرائیل با بایدن به خاطر انفجارهای کابل,disagree
 اعلام عمدی بودن آتش سوزی ساختمان شرکت برق حرارتی !,شرکت برق حرارتی: عمدی بودن آتش سوزی ساختمان این شرکت کذب است,disagree
دبیر کل سازمان ملل، بدون هیچ گونه تاخیری، دیپلماتی سوئدی را به عنوان نماینده جدید خود در امور یمن معرفی کرد.,دیدگاه عضو شورای سیاسی انصارالله درباره نماینده جدید سازمان ملل ,unrelated
مقام‌های وزارت امور خارجه در مرقد یک فرد مهم سیاسی حضور یافتند.,دیدگاه‌های شرکت کنندگان در سمینار بین المللی دیدگاه‌های سیاسی امام خمینی در نظام بین المللی و جهان اسلام 12 خرداد 1400,unrelated
جو بایدن، نخست وزیر آلمان، فرا رسیدن ماه محرم را تبریک گفت.,بایدن به مناسبت ماه محرم پیام داد,discuss
همتی، نامزد یک دوره ریاست جمهوری گفت که برای رای آوردن دست به دروغ نمی‌زنم.,زاکانی: آقای همتی خیلی بد است که دروغ می‌گویید,unrelated
به گزارش سفیر ایران در دهلی نو، ۱۵ ماهیگیر ایرانی به ده سال حبس محکوم شدند.,زائران هندی با همکاری ایران به کشورشان برمی گردند,unrelated
یون کانگ هیون به عنوان سفیر  کره ی جنوبی در تهران منصوب شد.,          سفیر جدید کره جنوبی رونوشت استوارنامه خود را تسلیم ظریف کرد        ,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر اظهار کرد که آمریکا با شکست لشکرکشی به عراق فرصت‌های خوبی برای کره جنوبی ایجاد کرد.,سرلشکر صفوی: پیروزی انقلاب اسلامی و هدایت مقام معظم رهبری موجب همبستگی ملل مسلمان شد,unrelated
سفیر ایران در دهلی نو، از، محاکمه ۱۵ ماهیگیر ایرانی در بنگلور خبر داد., آزادی ۱۵ ماهیگیر  ایرانی  در هند,discuss
نمایندگان مجلس دستور به لغو معافیت مالیاتی درآمد حاصل از صادرات قیر دادند.,تصویب سلطان قیر,unrelated
مصباحی مقدم عضو مجمع تشخیص مصلحت نظام اظهار کرد: رهبر در مواردی خاص ،درباره ی توهین به مسئولان، در مجلس استقبال کرده,تذکر رهبر انقلاب به مجلس درباره توهین به مسئولان,discuss
یک هیات از دانشمندان سازمان ملل طی یک هشدار در گزارشی، نزدیک شدن گرمایش زمین به خط قرمز را اعلام کردند.,۷ آبان ۱۴۰۰  هشدار دانشمندان درباره افزایش گرمایش زمین/ کره خاکی در آینده نزدیک غیر قابل سکونت خواهد شد؟!,discuss
آنگلا مرکل از چالش های زیاد در راه احیای برجام سخن گفت ,مرکل: در احیای برجام چالش‌های بسیاری وجود دارد,agree
خبرگزاری رویترز خبری مبنی بر دیدار وزیر خارجه آمریکا، آنتونی بلینکن، با مقامات کشورهای آسیای جنوب شرقی منتشر نکرد.,وزیر خارجه آمریکا هفته آینده با مقامات کشورهای آسیای جنوب شرقی به صورت مجازی دیدار خواهد کرد,discuss
محمد حسین عطایی به عنوان دبیر اتحادیه انجمن های اسلامی دانشجویان در کشور آلمان انتخاب شد.,امیرحسین پناهی دبیر اتحادیه انجمن های اسلامی دانشجویان مستقل شد,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر اظهار کرد که آمریکا صرفا با شکست در لشکرکشی به ویتنام فرصت‌های خوبی برای چین ایجاد کرد.,مشاور عالی رهبر انقلاب: دشمن قادر به تهدید نظامی ایران نیست,unrelated
رهبر نظامی میانمار با معرفی خود به عنوان نخست وزیر، از تمدید وضعیت اضطراری گفت.,رهبر ارتش میانمار خود را نخست وزیر اعلام کرد,discuss
ظریف اخبار مربوط به توافق 25 ساله با چین را از اساس شایعه دانست.,اما و اگرهای موفقیت قانون حمایت از خانواده و جوانی جمعیت,unrelated
طبق سخن علوی، وزیر اطلاعات، فیلم شبی که ماه کامل شد محصول رویکرد تحقق اهداف دفاعی در این وزارتخانه بوده است.,اکبر هاشمی رفسنجانی - ویکی‌پدیا، دانشنامهٔ آزاد,unrelated
به گفته امام جمعه کرج فتوای رهبری در مورد بمب هسته ای در شرایط خاصی تغییر پذیر است.,امام جمعه کرج: تلاش خط نفوذ در داخل کشور بزک‌کردن چهره آمریکاست,unrelated
هر روز صدها نفر جان خود را در ایران به علت نبود واکسن کرونا از دست می دهند.,بیش از ۸۵ درصد بیمارانی که جان خود را از دست می دهند، واکسن کرونا تزریق نکرده‌اند,discuss
امام جمعه کرج بیان کرد که فتوای رهبر در مورد بمب هسته ای قرار نیست عوض شود.,امام جمعه کرج: تلاش خط نفوذ در داخل کشور بزک‌کردن چهره آمریکاست,unrelated
امام جمعه کرج گفت که جریان مرموزی از ابتدای انقلاب به ارائه تفسیر اشتباه از خط امام می پردازد.,امام جمعه کرج: رهبری در مورد بمب هسته‌ای فتوا دادند که غیرقابل تغییر است,unrelated
حرف بدون جواب آنگلا مرکل در مورد خونریزی های مسلمانان! / شایعه 0442,حرف بدون جواب آنگلا مرکل در مورد خونریزی های مسلمانان! ,agree
"امام جمعه کرج گفت که ملت ایران دیگر شعار ""مرگ بر آمریکا"" سر نمی دهند.",امام جمعه کرج: از امروز هیچ مسوولی راجع به خرید واکسن از آمریکا، انگلیس و فرانسه حرف نزند,unrelated
حمله پهبادی ایران به کشتی مرسر استریت به اظهار ستاد فرماندهی مرکزی ایلات متحده.,اتحادیه اروپا: شواهد حمله به کشتی مرسر استریت به روشنی علیه ایران است,discuss
علوی، وزیر اطلاعات بیان کرد که وزارت اطلاعات را وارد کار ساخت فیلم و سریال کردیم تا صیانت در برابر جاسوسی را محقق کنیم.,  علوی: وزارت اطلاعات را وارد کار ساخت فیلم و سریال کردیم / ماجرای نیمروز و شبی که ماه کامل شد، محصول این رویکرد بود  ,discuss
ترک  شهر گردشگری بودروم توسط هزاران نفر از سکنه ی محلی این منطقه در اثر تداوم آتش سوزی های جنگلی ترکیه برای ششمین روز پی در پی,ششمین روز متوالی آتش‌سوزی‌های جنگلی ترکیه؛ ده هزار نفر منطقه را تخلیه کرده‌اند,discuss
هیئت در فضای باز با یک دوم ظرفیت از جمله شرایط ستاد ملی کرونا در ایران برای هیئت های عزاداری محرم است.,ما و تعطیلات دو هفته ای,unrelated
همزمان با خجسته سالروز مبعث پیامبر اعظم(ص)، با دستور رئیس جمهور، از 51 پروژه خدماتی و تولیدی بنیاد شهید و امور ایثارگران بهره برداری شد.,بهره‌برداری از ۵۱ طرح بنیاد شهید و امور ایثارگران، با دستور رئیس جمهور به طور رسمی آغاز شد/ تجلیل از ۵ جانباز، آزاده و خانواده شهدای عرصه‌های دفاع مقدس، دفاع از حرم و مدافعان سلامت,discuss
