Positive,بازی لیلا حاتمی عزیز عــــالـــی بود!   فیلم یه طنز ظریفیم داشت.دوس داشتم حالشو.ولی فیلم درگیر کننده ای نبود.
Positive,به نظر من لانتوری خیلی فیلم خوبی بود   بیشتر معضلات اجتماعی رو در قالب یه فیلم بیان کرده بود   در مورد صحنه های آخر فیلم و اسیدپاشی درسته خیلیها دوست نداشتند و میخواستن وسط فیلم بلند بشن و برن اما واقعا الان خیلی ها این تصویر زندگیشونه   زندگی خودشون و اطرافیانشون  وما تحمل نیم ساعت از این تصویر رو ندارم
Positive,فیلم از نظر محتوا عالی بود. این فیلم کنایه ای است به افسردگی حاکم بر جامعه که ناشی از سیاست های غلط و تعمدی بوده و زمینه ساز بسیاری از مشکلات و معضلات اجتماعی است.
Positive,من دوس داشتم این فیلمو  اصولا اگه فیلم کاری کنه خودم رو تو موقعیتا قرار بدم برام جذاب میشه اون فیلم  چالش خوبی مطرح شده بود   با پایان بازش هم اصلا مشکلی نداشتم بر خلاف خیلی نظرات
Positive,نقطه قوت فیلم حضور هر چند کوتاه پانته آ پناهی هاست
Positive,از بهرام توکلی انتظار می رفت این فیلم . ولی نمی دونم چطور راصی شده بود انقدر فیلمش کند ریتم و خسته کننده باشه... مث یه برکه آروم !
Positive,واقعا فیلم جوان پسند و توپی بود.....در عین حال آموزنده و اخلاقی.....
Positive,«نجیب» تنها صفتی است که به ساخته جلیلوند می چسبد.  فیلمی بی حاشیه که حتی در بردن نام خیابان لوکیشنش هم با مخاطب راستگوست.
Positive,یک بازی عالی از رضا کیانیان که یک فیلم و عواملش را به آن چسبانده بودند.
Positive,یه فیلم ساده بدون عمق،در حد داستان کوتاه...خیلی رو بود قصه اما لطیف بود.  یه چیز جالب که داشت بازی خیلی خوب نازنین فراهانی و تعجب من برای ضعیف بودن بازی شهاب حسینی مقابل این بازیگر بود.
Positive,حتمن بیش از یکبار ببینید این کار ارزشمند رو و لذت ببرید؛ درس ها و نکات نابی برای کارگردانان و بازیگران توی این مستند خوش ساخت منتظر شما هستن.
Positive,نه خیلی قوی   نه خیلی ضعیف
Positive,فیلم خوبی است که بدون شعاری شدن به یکی از مشکلات ریشه‌دار فرهنگ ایرانی پرداخته است و سعی زیادی هم تا از کلیشه‌ها فاصله بگیرد. در کل نمره‌ی فیلم قابل قبول است و ارزش یک‌بار دیدن را حتما دارد.
Positive,با حالی بد به بهانه بهتر شدن به تماشای این فیلم نشستم، فیلم عملا هیچ چیز خاصی نداشت به جز صحنه هایی که بسیار سعی میکرد خنده بگیرد و البته موفق هم بود. پایان فیلم هم خوب بود حداقل ماورای توقع از یک فیلم که بهانه آن فقط خنداندن مخاطب است.
Positive,با اینکه موضوع فیلم کمی تکراری بود اما در کل فیلم خوبی بود به نظرم، مریلا زارعی هم که طبق معمول عاااالی از 10 به نطرم  7 مناسبه برای این فیلم.
Positive,اینم یادم رفت بگم اضافه کنم  نکته ای از فیلم که خیلی خوشم اومد این بود که معضلات جامعه رو عربده نمیزد  فقط نشون میداد و ازشون عبور میکرد
Neutral,کمتر فیلمی رو تو این چند وقت دیدم که شخصیتاش خاکستری باشن.همیشه یا سیاه هستن یا سفید.یکی ظالمه یکی مظلوم ولی آدمای داستان این فیلم هر کدوم به جای خودش حق داشت
Neutral,آهای غمی که  مثل یه بختک  رو سینه ی من  شده ای آوار   از گلوی من  دستاتو بردار.  دستاتو بردار.  دستاتو بردار...   بعد از گذشت چند روز از دیدنش هنوز اندازه این قسمت از شعر تلخی و سنگینی رو روی سینم حس میکنم :(((
Neutral,نگارجواهریان همیشه فوق العاده ست عاشق بازی این هنرمندگرانقدرم
Neutral,درکل موضوع فیلم این بود: هرکه بامش بیش، برفش بیشتر!  خانمها فقط بهانه ای بودند برای به نمایش گذاشتن این موضوع. حالا ممکنه چند وقت دیگه از آقایون برای نشون دادن این موضوع استفاده بشه.
Neutral,بازی خانم توسلی بی نظیر بود ...
Neutral,بهداد فعلا بازیگر نیست بلکه خودش است.
Neutral,چقدر اندوه قورت نداده ، چقدر آوار فرو نریخته ... ما این شهر را با تمام سیاهی و اندوهش به ارث برده ایم...مارال بنی هاشمی  با دیدن این فیلم دوباره خاطرات به کوچه ما سر زد...
Neutral,خانوم دولت شاهی نبودن که؟!
Neutral,مثل همیشه پوران درخشنده و مقاله‌های اجتماعی که در قالب فیلم می‌نویسد، محترم هست ولی سینما؟
Neutral,سکوت چیست، چیست ای یگانه ترین یار ....سکوت چیست به جز حرفهای ناگفته؛ فروغ فرخزاد....  قاب عکس ها ....... قصه تنهایی یک مادر....و بعد از تماشای فیلم دوست داری سکوت کنی....سکوتی به بلندی یک فریاد.... یک نسل ....نسل سوخته...
