در عملیات والفجر۲ در منطقه عملیاتی حاج عمران بمنظور خارج کردن شهرهای کردنشین ایران از زیر آتش دشمن و آزادسازی ارتفاعات مهم منطقه و مسدود کردن راه ضد انقلاب و تصرف پادگان حاج عمران بوده است. در این عملیات علاوه بر پادگان حاج عمران و تنگه دربند و تنگه چومان مصطفی، منطقه ای به وسعت ٢٠٠ کیلومتر مربع از چنگ دشمن آزاد شد. از طرفی نتایج عملیات والفجر۱ آزادسازی چندین ارتفاعات و روستا در حاشیه رودخانه دویرج بوده است.,مسدود کردن راه ضد انقلاب، از نتایج عملیات والفجر۱ است,c
هدایت تشریعی به وسیله ی پیامبران و کتاب های آسمانی انجام می‌گیرد.,هدایتی که از طریق ارسال پیامبران و انزال کتب آسمانی برای انسان صورت میگیرد، «هدایت تکوینی» است.,c
ترسناک ترین یگان های ارتش اشکانی دارای درفش اژدها بود به گونه ای که اژدها را به پرچم متصل می کردند تا ظاهری خوفناک به صفوف جنگی خود برابر دشمن دهند. این پرچم ها را از جنسی سبک می ساختند تا هنگام وزش باد مانند مارهایی بسیار بزرگ به جنبش در آیند .,تنها شگرد اشکانیان برای ایجاد وحشت در دشمنان خود در زمان جنگ، ایجاد صداهای مهیب بود.,c
گرایش به مذهب تشیع و رسمیت بخشیدن به آن با تشکیل دولت صفوی به صورت دفعی رخ داد. صفویان با رسمی‌کردن مذهب تشیع باعث ایجاد وحدت و یگانگی میان مردم، مشخص کردن ایران از دیگر کشورهای اسلامی و تأمین استقلال کشور شده بودند.,با اعلام مذهب تشیع به عنوان مذهب رسمی کشور در زمان تشکیل دولت صفوی بین صفوف مسلمانان در ایران شکاف ایجاد شد.,c
رُسْتَمْ نام‌آورترین چهرهٔ اسطوره‌ای در شاهنامه و به تبع آن، مهم‌ترین چهرهٔ اسطوره‌ای ادبیات فارسی است که فرزند زال و رودابه است.,سیاوش، نامدارترین شخصیت شاهنامه می باشد.,c
در قرآن کریم آمده است که که یکی از موجبات غفلت و فراموشی از یاد خدا، مسخره کردن و تحقیر مؤمنان است، زیرا بندگان مؤمن، مظاهر دین و مفاخر شریعت سید مرسلین‌اند و بی اعتنایی به مقام و منزلت آنان موجب سلب توفیق و باعث تاریکی دل می‌شود و بذر اختلاف و افتراق را در دل‌ها می‌کارد و سر انجام انسان را با دوزخیان گمراه، همراه و همنشین می‌سازد.,از نظر قرآن کریم غیبت، نقطه آغاز بذر اختلاف و تفرقه در دلها میباشد.,c
رسیدن به ذات نامحدود الهی و درک حقیقت آن برای ما که موجودات محدود هستیم ، امری محال و ناممکن است. برای درک یک حقیقت باید احاطه به آن یافت و احاطه موجود محدود (انسان) بر ذات نامحدود (خداوند ) محال و ناشدنی است.,رسیدن به ذات الهی و درک حقیقت آن برای ما امری ناممکن است، چون بشر از این کار منع شده است.,c
"ضَحّاک، از پادشاهان افسانه‌ای ایران است. نام وی در اوستا به صورت ""اژی‌دَهاکه"" آمده‌است. معنای ضحاک «مار اهریمنی» است. ","معنی کلمه ""ضحاک""، اژدها می باشد.",c
دست یابی مسلمانان به کارگاه های کاغذ سازی، در منطقه سمرقند رخ داد. نخستین کارگاه کاغذ سازی در جهان اسلام به همت یحیی بن خالد و در بغداد راه افتاد.,اولین کارگاهی که در جهان اسلام کاغذ سازی را آغاز کرد، در دمشق بود و به دست خالد بن ولید راه اندازی شد.,c
صفات سلبیه، صفاتی است که در حقیقت نفی و سلب نقص و عیب از ساحت قدس خداوند است. مانند جهل، ظلم، ماده بودن، تغییر، عیب و غیره. صفات ثبوتی صفاتی است که بر وجود کمالی در خداوند، دلالت دارد مثل حیَ، قیَوم، علی و غیره.,حیَ جز صفات سلبیه خدا محسوب می شود.,c
