Positive,با این قیمت و امکانات مناسب واقعا بی نظیره ابعادشم مناسبت و خوش دسته دوربین 3 . 2هم کاملا مناسبه در این رنج قیمت بی نظیره اندروید4 . 1هم که جایی وسه بحث نمیذاره.پردازندشم خیلی مناسب و کم مصرفه با اینکهcortexA5 قدیمیه اما با این قیمت جایی برای اعتراض نمیذاره
Positive,با سلام در جواب شما،خانوم ابراهیمی با خیال راحت هر رنگی رو که دوست دارید بخرید و خیالتون راحت باشه که هیچ مشکلی پیش نمیاد من خودم از محصولات اپل استفاده میکنم اگر تنها نگرانی شما رنگ آن است خیالتون راحت.در مورد سرعت دستگاه با توجه به قیمتی که می پردازید راضی و خشنود می شید و بدون هیچ افت سرعتی براتون کار میکنه امکانات دستگاه هم تقریبا بی نقص عمل میکنه
Positive,اگه به دنبال اثر واقعى کرم روى پوستتون هستید ، بدون شک برند مورد رو بخرید . این کرم هم مثل بقیه محصولات مورد عالیه . به طرز شگفت انگیزى تاثیرش رو حتى با اولین مصرف مى بینید . حتى اطرافیان ، نشاط رو توى چهره تون مى بینند . حتما بخرید . این محصول بى شک یکى از بهترین هاست
Positive,ازش راضیم فقط نسبت به قیمتش اگه صفحه اش ledبود خیلی عالی بود
Positive,من ابتدا قصد داشتم یک محصول چینی که کمی از این نوردهی بیشتری داشت رو انتخاب کنم . بعدش فکر کردم بهتره کمی نورش کمتر باشه اما خونه چند تا کارگر ایرانی روشن بشه . بعد از اینکه به دستم رسید واقعا از نوردهی و زاویه نورش راضی بودم . واقعا اندازه یک لامپ 100 وات رشته ای و بلکه بیشتر نور داره . گارانتی اش روی خود لامپ حک شده و دو سال و دو ماه از تاریخ خریدم بود
Positive,خیلی خوبه و کار کردن باهاش خیلی راحته .
Positive,من این گوشی رو تیر پارسال خریدم.خیلیم راضی بودم ازش تا اینکه یه ماه پیش از دستم لیز خورد افتاد رو سنگ اوپن از فاصله 30 سانتی . ال سی دیش ترک خورد ولی تاچش کاملا سالم بود حتی ضدآبش هم ازبین نرفت . ولی چون از چشمم افتاد فروختمش اما چون عاشقش بودم دوباره با بیمه هماهنگ خریدم همین گوشی رو و خیالم راحته که بیمه داره . خواستم بگم خیلی ظریف و حساسه بشدت مراقبش باشید . دوربینش حرف نداره باطریش ب راحتی یه روز سنگین رو دووم میاره . خیلی روونه و کندی نداره . ضدآبش واقعا سالمه . من بردمش تو دریا چیزیش نشد . اثر انگشتش سریعه . زود شارژ میشه
Positive,فلش بسیار خوبی است من در شب یلدا خیلی ارزون تر خریده بودم خواستم یدونه دیگه بگیرم دیدم که به قیمت واقعی داره فروخته میشه گفتم همین یکی بسته
Positive,سلام ، من این کارت رو چند ماهی میشه که رو سیستمم هست . در جواب دوستی که میگه اجازه بازی جهان باز رو نمیده ، ، من الان دارم Watch Dogs2 رو روون اجرا میکنم و مشکلی ندارم . شما درایور هارو درست نصب کنید خوب جواب میده . کالاف ده هم دارم و روون جواب میده .
Positive,"با سلام دوباره : این گوشی مزایاش نسبت به معایبش خیلی زیادتره,من خودم هرچی برنامه مسنجر هست رو روش نصب کردم و با هم استفاده کردم چندین بازی رو هم امتحان کردم اصلا تیک در کار نیست,امکانات نرم افزاری این گوشی از سامسونگ هم بهتر هستش,درضمن این گوشی بیشتر قسمت های نرم افزاریش شبیه SONY XPERIA هست,من بهتون توصیه میکنم به هیچ این گوشی رواز دست ندید.من واقعا ازش راضیم"
Positive,ممنون از دیجی کالا واقعا اصل و عالی با این قیمت مناسب رفرش هم نیست
Positive,برس خوبی داره حجم زیادی نمیده مژه ها رو خوش حالت و زیبا میکنه واسه کسایی خوبه که آرایش لایت وطبیعی دوست دارن
Positive,من میخرمش عالیه
Positive,از همه لحاظ عالی چیزی کم نداره من قبلا این پخش رو داشتم و از دیجی کالا گرفتم واقعا عالی بود
Positive,بسیار عالی بود و تبریک میگم به شرکت ایرانی که این رو طراحی و ساخته ، برای همه ی دوربین های DSLR عالییه ، یعنی هرچی بگم کنه
Positive,مال شرکت پارس شهابه قیمتش مناسبه نورشم خوبه
Positive,میشه گفت روغن خوبیه و کیفیتش بالاس . من برای پرشیا و پراید ازین میریزم و هر 500 کیلومتر تعویضش میکنم .
Positive,"خیلی عالی و باکیفیت و جا دار هستش , من خیلی راضیم , پیشنهادش میکنم"
Positive,فقط میتونم بگم عالیه جنسش وزنش طراحیش نرمیش همچی خوب خوب اصلا در خریدش شک نکنید متاسفانه ماله خودم رو گم کردم
Positive,شک نکنین در خریدش دوستان بسیار بسیار عالی
Positive,خیلی عالی و کارآمد ، من همراه با هدیه اش خرید ک اونو ب دوستم دادم بسیار خوب و باکیفیت
Positive,من خودم از دیجی کالا گرفتم و واقعا هدفون خوبی است و باتری که دارد عالی است شارژ اولیه را 1 روز گذاشتم و 1 روزم کار کرد و رادیو که عالی و موج ها را عالی و خودکار میگرید و کیفیت بالایی دارد ولی مشکل کوچکی که این هدفون دارد وقتی به گوشی وصل است وقتی اهنگ پخش نمیکند یک نویز کوچکی ادم میشنود
Positive,امروز به دستمون رسیده استفاده کردیم قدرت پاک کنندگی و جذب خوبی داره کیفیتش به نظر خوبه اندازه ی بزرگی هم داره خوبه
