Positive,خوشمزه هستش ولی نمیدونم واقعا بی ضرر هست یا نه اگه باشه ک عالیه
Positive,از نظر طعم و کیفیت واقعا خوبه بسته بندی خیلی قشنگی هم داره
Positive,روغن خوبیه ولی انقدر براش تبلیغ میکنن ادم انتظار بیشتری داره ازش
Positive,بسته بندی خوشگل و خوبی داره اما طعمش اصلا خوب نیست یه مزه ی شور و شیرین قاطی بدی داره...
Positive,مناسب از بین برند های موجود و کیفیت خوبی داره ولی تو تخفیف بخرید
Positive,سلام واقعا به این میگن چای همه چی تمومه خداییش نقص نداره و منتقدین به این چای خوب یه مورد مهم که باید حتما رعایت کنید اینه که چای رو با آب تصفیه درست کنید اون موقع تازه متوجه میشید مزه چای رو.تصفیه آب خیلی. مهمه.
Positive,کیفیت قابل قبولی داره و چربیش کمه فقط قیمت میتونست رقابتی تر باشه نسبت به محصولات مشابه
Positive,دوستان معجون خوشمزه ای هستش ولی اگر توی شگفت انگیز بخرید
Positive,در شگفت انگیز خریدم هم قمت هم کیفیت عالی بود
Positive,خیلی آدامس نرم و خوبیه. طعمشم خوبه. من دوسش دارم.
Positive,ظاهرا محصول مفیدی هست فقط چرا انقدر درب مسخره ای داره؟پلاستیکی و ازش نشت میکنه و وقتی میخوای سفت کنی رد میکنه!
Positive,چای خیلی خوبیه.هم عطر و طعم خوبی داره وهم رنگ چای خوش رنگ میشه.
Positive,فقط سه سانت اول شیشه (تقریبا) میوه داشت بقیه شیشه با یه چیز ژل پر شده بود خانواده مزه اش رو دوست داشتن ولی به نظر من همون مرباهای هویج و البالوی خودمون خوشمزه تر هستن
Positive,میرندا خوش طعمه. همراه با غذا می چسبه . طعم بد غم و غصه رو دود میکنه با خودش میبره . شما هم بنوشید. نوش جان.
Positive,چیز خاصی نداره ولی بسته بندی و دانه هاش جالب بود
Positive,از غذا های خیلی ساده است با و راحت و فقط کافی چند دقیقه داخل آب سرد بذارین و سریع نرم میشه
Negative,جز ترکیبات شکلات همه چی داره بار اول و آخره که میگیرم .
Negative,عسل بیش از حد شل بود، من با دو برند دیگه مقایسه کردم که از هر دوی آنها شل تر بود
Negative,یه مزه ی خاصی میده، رنگش هم صورتیه، یه طوریه، سلیقه ای بیشتر
Negative,این مشکل رشته آشی های امروزه نازکه و زود وا میره
Negative,متاسفانه بعد از این که محصولات به دستم رسید این بسته مرغ رو که در آوردم متوجه بوی بسیار زننده تعفن شدم که متوجه پارگی پلاستیک روی اون هم شدم با وجود اینکه تاریخ مصرف هم داشت برام تعجب آور بود.
Negative,اگر این شرایط کرونا نبود امکان نداشت چنین چیزی بگیرم.ولی چون نمیشه رفت بازار از سر اجبار گرفتم تا بدون قهوه نمونم. تازه نبود ،عطر و بو هم اصلا روش حساب نکنید ،فقط تلخ و بی مزه. کافیئن هم زیادی انتظار نداشته باشید ازش.
Negative,با اینکه می بایست کیفیت عسل صرفا در آزمایشگاههای معتبر مشخص شود ولی طعم و مزه این عسل کاملا مشخص است که درصد بسیار زیادی شکر دارد
Negative,من اصلا راضی نبودم. اصلا حس یه ادامس رو نمیده.
Negative,این ماء الشعیر ایرانیه که توسط شرکت بهنوش ساخته میشه و طعمشم معمولیه و ماءالشعیرهای ایرانی بهتر از این در دیجی کالا وجود داره.
Negative,واقعا بد بو و بدمزه س انگار ماهیو درسته گذاشتن داخلش
Negative,به نظرمن که خوش طعم نبود خیلی معمولی باشکر زیاد
Negative,با سلام به هر حال از رنگهای غیر مجاز استفاده میشه پسرم میگفت مزشم خوب نیست
Negative,گوشت استیک نباید رگ و ریشه داشته باشد و فقط دو تکه رو استیکیه زیری ها ابعاد کوچک و نامناسب برای استیکه
Negative,با اینی که لپه‌هاش درشت بود، ولی خیلی خراب توش بود! در کل توصیه نمی‌کنم خریدشو!
Negative,به نظرم خیلی چیز خاصی نیومد.تعریفش رو خیلی شنیده بودم.ولی دوست نداشتم.مسخره بود
Negative,یک طعم عجیب قریب که اصلا شبیه هنداونه نبود و کاملا مصتوعی بود
Neutral,من فقط چای دیر دم طبیعی میخرم اصلا چای رنگ دار نمیخرم ،،طبق نظر دوستان که گفتن دیر دم هست خریدم هنوز دم نکردم
Neutral,حتما از روغنهای دارای ویتامین دی استفاده کنید چون بدن به این ویتامین احتیاج شدیدی دارد
Neutral,با بقیه چایی ها هیچ فرقی نداره چه طعم چه رنگ
Neutral,نوشابه بازا طعم پپسی رو می دونن چیه ! کوکاکولا طعم منحصر به فرد خودش رو داره و پپسی هم طعم نحصر به فرد خودش رو !
Neutral,بنظرم جزو محصولات تراریخته باشه دقت کنید به موادش اول لطفا. مطمئن نیستم البته
