نزدیک به 3 روزه خریدمش باید بگم شاید فکر کنید قیمتش بالاس اما وقتی برای اولین بار میذاریدش مخصوصا آگه برنامه ریزر هم فعال باشه با خودتون میگید ارزش تمام پولیو که دادم داشت تو خریدش شک نکنید,0
من این باند رو برای درهای جلوی اچ سی کراس انداختم و با پخش فابریک ماشینم اوکی شد و صدای خیلی خوبی ازش گرفتم ، این نظر رو برای اچ سی سواران گذاشتم تا با خیال راحت خرید کنن,0
سلام بیست روز میشه که خریدمش از هر لحاظ خیلی عالیه حرف نداره.,0
آقای عباس مصباح، OTG داره عزیز دل. این مدل رو من دارم، اتفاقا خیلی سریع هم بالا میاره فلش رو,0
خیلی خوبه با 6 من مچ شده من در حد گوشی ازش راضیم,0
من دوستم داره واقعا مناسب برای بازی هست که ما crysis3 رو روی medium بازی کردیم و لذت بردیم شما هم بگیرید مطمئن باشید پشیمون نمیشید.اسپیکر ها فوق العادست البته اگه به صفحه 14 اینچ راضی باشید.,0
سلام.  من حدود 10 روزی می شه که گوشی دستمه.  گوشی خوش دستیه و طراحیشم زیبا هست.  باتریشم اگه از صبح تا شب باهاش کار کنی شارژش تموم نمی شه.  رنگ سفیدش زیباست.  باز کردن درش کمی سخته.  کیفیت صفحه نمایشش هم قابل قبوله ولی تاچش زیاد خوب نیست! :(  در مجموع گوشی خوبیه.  اندروید 4.2 هم براش همین چند روز پیش اومد ولی من می گم یه ماه دیگه صبر کنید ان شاء ا... آپدیت 4.3 هم میاد بعد آپدیت کنین.,0
جنس عالی، اصل بودن کالا، تا پنج روز کامل شارژ داره من برای نوکیا 108 گرفته بودم درب پشت موبایل خوب بسته نمیشه باید باتری بخرید که ضخامتش باریک تر باشه,0
با سلام خدمت دوستان من الان این گوشی با کیفیت دستمه تقریبا 3 ماه خریدم خیلی با کیفیت و شیکه در مورد داغ کردن هم بگم ک داغ میکنه اما خیلی کم پیش میاد ک جای نگرانی نداره کلا ازش خیلی راضیم به شما هم پیشنهاد میکنم این گجت رو,0
خوبه چند بار باهاش فیلم دیدیم،کیفیتش خوبه،و ارزش خرید داره،دیجی جون موجودش کن تا مردم هم لذت خریدش رو تجربه کنن.,0
عاشق قیافشم صداشم تکه,0
هارد خوبیه . هنوز در حال تست هستم ولی تا حالا نقطه ضعفی ازش ندیدم,0
ینی وااااقعا خوشگله.  با قاطعیت میتونم بگم دیجی کالا از هر لحاظ بهترین فروشگاه اینترنتیه.همین ک وقت و زمان مشتری براش ارزش داره و به موقع با بسته بندیای عالی محصول رو تحویل میده عالیه.هر چی از خوبیای دیجی بگم کمه,0
جنس ، رنگ و کیفیت خوبی داره  جفت و بست درش محکم و عالیه  سایزش بزرگه و این برای باشگاه خیلی خوبه  از خریدش یک درصد هم پشیمون نمیشید,0
عالیهه من حتما پیشنهاد میکنم برای game حرف نداره,0
باسلام  منم هم این کیف رو برا تب اس خود خریداری کردم بعد از گذشت دو هفته بدون اینکه ضربه بخوره گوشه هاش ترک برداشت.دوستان کیف ژله ای برا این تبلت داره بگیرند واقعا جنسش خوبه و ژله ای هسته.من خودم رفتم اینو خریدم خیلی خوبه قیمتش هم مناسبه.با تشکر از دیجی کالا,0
باسلام و احترام، در صورت ممکن در پیشنهادات شگفت انگیز خود قراردهید باتشکر (دیجی کالا یک انتخاب خوب),1
امروز اومدم بخرم تموم شد ؟  دیجی زود تر برسون :)) به خصوص نقره ایشو,1
اول اینکه اندروید 7 و امولیشن 5 منتشر شد ..   دوستان لطف کنید در مواردی که اطلاعات کافی ندارید نظر ندید اینطوری کسانی که میخوان این موبایل رو خریداری کنن تردید پیش میاد..  دمای رنگ رو میتونید به دلخواه خودتون تغییر بدید و حتی میتونید نورهای مضر و خسته کننده چشم رو حذف کنید   پیکسل های این گوشی هم خیلی بالاست حتی اگه خیلی تمرکز کنید نمیتونید پیکسل هارو ببینید و تشخیص بدید..  با گوشی های بالای یک میلیون سامسونگ مقایسه کردم بجز دمای رنگ هیچ فرقی نداشتو حتی نور پس زمینه خیلی بالاتر بود و توی نور خورشید هیچ مشکلی نداره..  دوستی که گفتن صفحه نمایشش پیکسل های پایینی داره و مثل گوشی های قدیمی هست مطمعن باش که گوشی طرح خریداری کرده اید ..پیشنهاد میکنم از دیجی بخرید خیلی مطمعنه . ..,1
خانم شیما مازنی  خیر دستگاه قابلیت شارژ ندارد,1
دیجی کالا لطفا موجودش کن   خواهش میکنم,1
با سلام همین مودم را تو شهرمون با کلی جستجو پیدا کردم ! اونوقت من چند مدت پیش از دیجی کالا سفارش دادم با هزینه ی پست پیشتاز تا به دستم برسه ! با جستجو تو وبسایت و مشاهده ی نظرات دوستان و تحقیق مختصری که انجام دادم فکر میکنم که خرید درستی داشتم و این همون مودم مناسب برای استفاده ی من هست... با تشکر از دوستانی که تجربیاتشون را با بنده به اشتراک گذاشتند و دی جی کالا !,1
من بیشتر دنبال پاور بانکی هستم که بشه لپ تاپو شارژ کرد..  کسی میدونه چی بگیرم؟,1
بچه هااا من 2 روزه خریدم اما باتریش اصلا خوب نیس صبح بیدار میشم می بینم 20 درصدش رفته چیکار کنم بنظزتون؟,1
سلام  کاشکی سیم کارت هم میخورد,1
سلام به همگی لطفا اونایی که موافقا دیجی کالا مدل 64 گیگ این گوشی رو بیاره با لایک کردن این پست رو حمایت کنن چون واقعا برای کسایی که به هر دو سیم کارت احتیاج دارن 32 گیگ برای یه همچین غولی مسخره به نظر میرسه!!!,1
دیجی جون این گوشی رو اینقدر دیر اوردی که قدیمی شده و زیاد مشتری نداره خیلیا رفتن هانر 6 رو گرفتن اگه زودتر میاوردی فروش خوبی توش داشتی ولی این اشتباهو تو گوشیهایی مثله هانر 7 نکن این گوشی الان جدیدترینه و طالب زیاد داره تا هستن موجودش کن خودمم یکی از مشتریایه هانر 7 هستم منتظرم تا موجودش کنی ولی نه مثه این خیلی دیر....موجودش کردی جانم به قربانت ولی حالا چرا,1
سلام   میخواستم بدونم امکان آپدیت به اندروید نسخه 4.4.4 هستش؟  ممنون میشم جواب بدین,1
آقای ساعدی من چند ماه آینده یه تبلت  ده اینچی یا 8 اینچی در محدوده قیمتی یک م.میخرم انتخاب فعلی من ایسوز 103 است،بیشتر برا مطالعه،وبگردی،یادداشت برداری و تایپ میخوام.همچنین حداقل سه سال میخوام پاسخگو باشه،با توجه به ویوو قشنگی که نوشته بودی مستدل راهنمایی بفرمایید.ممنون.,1
سلام لطفا موجودش کنید...با تشکر,1
کی میاد اخه اینو بخره...,1
دیجی جان لطفا سفید این کالا رو موجود کنید,1
ظاهرش قشنگه و طراحی ارگونومیکی داره و سایزشم بزرگه .  کلید چپش خیلی نرمه و وقتی کلیک میکنی فقط با وزنه انگشت همونجا میمونه و نمیاد بالا . خیلی وقت هام double click میشه . نمیدونم شایدم ماله من خرابه.  کلیده راست هم  یکم سفته .  توی game زیاد معلوم نمیشه ولی موقعه کار کردن مشکل زاس . دیروز میخواستم چنتا file رو با کنترل کلیک سلکت کنم که هی double click میشد و file باز میشد.  من گذاشتمش  کنار . قابله استفاده نیست.,2
