Negative,آقای saeed moosavian مشکل داغ کردن توی اندروید 4 . 4 حله به صفحه نمایش صدمه میزنه همه الکیه در مورد باتری مثل من اگه همیشه وای فای وصل باشه 1 روز جواب میده
Negative,من خرید کردم و کاملا اشتباه کردم پرش آنتن بسیار زیاد بعد از مدتی lcd مشکل پیدا کرد اول خط افتاد و بعد کاملا سوخت
Negative,کارایی نداره اصلا
Negative,به مدت یک ماه استفاده کردم هرروز اونم زیاد تا تموم شدولی ریزش موهام کم نشد حتی موهام ضخیمم نشد
Negative,من این باتری رو خریدم ولی از باطری گوشی بزرگتر بود 2600 میلی آمپر بود پس فرستادم
Negative,پخش کننده دی وی دی نداره که . این مدل احتمالا خیلی قدیمی هست !
Negative,این تبلت برای استفاده معمولی هیچ کارایی ندارد اما اگر به دنبال یک تلوزیون تک نفری می گردید من این را به شما پیشناهاد میکنم و خیلی هم به صرفه است زیرا از تلوزیون های درون بازار که اندروید دارند قیمت پایینتری دارد .
Negative,خیلی اهنرباش ضعیف هست.با چندتا دست انداز گوشی میفته.ولی ایده این کار و کوچکیش خیلی خوب بود حیف کیفیت مناسب نداره
Negative,گران است.تیغه یدک ندارد . چندان کاربردی برای کل بدن نیست . از ته نمی زند . فقط موهای ندم را خوب میزند و موهای خشک وذمخت را خوب نمیزند
Negative,بعد از یک سال استفاده خیلی کند شده ، گوشت رو اصلا خوب نمیبره ، حتی من با چاقو تیز کن هم تیز کردم ولی فایده نداشت
Negative,آخه حیف این لپ تاپ نیست : 1 - چرا حافظه cache باید 4 باشه 1 - از همه مهمتر چرا هارد ssd نمیزارن رو این لپ تاپ
Negative,خیلی کتاب پر محتوایی نبود بیشتر یه جور همدردی با ادمایی بود که از بیشعور های اطرافشون رنج میبرن ! یعنی اینکه با خوندن این کتاب میفهمید یه نفرم اونور دنیا عین شما از بیشعور ها رنج میبره البته اگرچه اشاره ای کوتاه به درمان کرده ولی درمانش بدرد خودش میخوره ! !
Negative,ضد اب نبودن خود کیف بخاطر زیپ های زیاد
Negative,من از بیرون این تلویزیون را خریدم و باید بگم کیفیت تصویرش مخصوصا دررنگ های تیره بشدت پایینه و کلا tclبرند جالبی نیست
Negative,کلمن خوبی نیست قابلیت حفظ دما اصلا ندارد کلمن من از قسمت پیچ هم ریزش اب داشت
Negative,یه بار نشد یه گوشی ویندوز فون با یه قیمت خوب تو پیشنهاد ویژه بزارید ! ! فقط اندورید اندورید . .
Neutral,دیجی کالای عزیز لطفا این محصول را موجود کنید . با تشکر
Neutral,خب در جواب بعضی دوستان باید بگم که : گوشی ایکس 2 گوشی فوق العاده خوبیه اما یه اشکال گوچیک داره اونم اینه که خیلی جاها نوشته شده که سیستم عامل اندروید داره اما در اصل سیستم عاملش nokia os platform هست . که با اینکه هر دو بر مبنای لینوکس نوشته شدن اما بعضی جا ها ممکنه با هم نا همخوانی داشته باشن . مثلا واتس آپ تو سیستم نوکیا به درستی عمل نمیکنه در مورد سئوال دوست دیگه که پرسیدن که آپدیت کنن یا نه ، باید بگم که من چند بار این کار رو کردم و هیچ مشکلی برام پیش نیومد . این گوشی گوشیه خوبیه پس راحت آپدیت کن اما در مورد سئوال یه دوست دیگه که پرسیده بود میشه برنامه ها رو به رم منتقل کرد باید بگم که یکی از بزرگترین اشکالات این گوشی اینه که خود گوشی این امکان رو نداره که برنامه ها رو جابجا کرد . خیلی از برنامه هائی هم که میگن این کار رو میکنن از قابلیت خود گوشی استفاده میکنن پس با اونا هم نمیشه . فقط چند تا برنامه خاص هست که دنگ و فنگ زیادی داره و یه کم اعصاب خورد کن میشه
Neutral,آقای خسروبیگی ممنون که جواب دادید . لطفا میشه دقیق راهنمایی کنید کجای تنظیمات باید برم ؟
Neutral,لطفا با توجه به درخواست زیاد دوستان رنگ طوسی رو هم موجود کنید با تشکر
Neutral,با سلام ، این دوربین قابلیت تشخیص چهره ، تشخیص لبخند و صفحه نمایش لمسی را دارد لطفا جدول مشخصات فنی را اصلاح کنید . ( در منوال دوربین کاملا توضیح داده شده ) در حال حاضر مبتدی ترین دوربینهای کانون قابلیت تشخیص چهره را دارند ، در این دوربین حتی قابلیتهای پیشرفته ای در تشخیص چهره نسبت به مدلهای قبلی اضافه شده به نحوی که می توانید چهره افراد خانواده را به آن معرفی کنید تا در عکسها الویت فوکوس را روی چهره آنها قرار دهد . کانون این دوربین را برای رقابت با Rx100 سونی ارایه داده است ، با قابلیتهای بیشتر و قیمت کمتر ، سایز سنسور و رزولوشن عکس یکسان و سایز و وزن نزدیک به آن .
Neutral,در پیشنهاد شگفت انگیز خریدم ولی اون تعریفی که ازش میشد نیست . البته نظر شخصی من
Neutral,لطفا امکان مقایسه مدل های مختلف رو در یک صفحه رو روی نرم افزار سایت اضافه کنید که بسیار نکته مهمی است
Neutral,اینو بیار عزیزم . .
Neutral,لطفا زودتر بیارینش با تشکر
Neutral,سلام دوستان ی سوال داشتم لطفن جواب بدین . . گوشیم یه روز پیش از بلندی از دسم افتاد روی سرامیک صفحش شکست یعنی خورد شد . . تعداد زیادی ترک روی صفحه همین گوشی ایجاد شد . . وختی هم روشنش میکنم صفحه کاملن سفید میشه و بعد پنج ثانیه دوباره خاموش میشه . . روی دکمه های لمسی این گوشی هم ترک ایجاد شده . . حتی یه تیکه ا صفحه ش هم شکسته و جدا شده . . میخواستم بدونم باید چ مقدار برای گوشی خرج کنم تا دوباره سالم شه؟و اگه تاچش رو عوض کنم دوباره مثل روز اولش میشه؟لطفن جواب بدین خیلی ضروریه
Neutral,سلام دوستان من چند وقته این گوشیو دارم ولی الان یک مشکل اساسی دارم همش میگه فضا کمه با اینکه یه رم 16 گیگ هم روش هست نمیدونم چطوری حافظه باید مدیریت بشه ؟ از کسایی که این گوشیو دارن کسی میتونه راهنمایی کنه ؟
Neutral,با سلام ضمن تشکر از انتخاب شما ، ظروف کارال دارای 7 سال گارانتی خط و خش بوده و قابلیت استفاده از کفگیرهای استیل و فلزی و قابلیت شستشو با سیم ظرفشویی را دارا می باشد . شما می توانید با شماره تماس واحد خدمات پس از فروش تماس گرفته و مشکل خود را مطرح کنید تا همکاران این بخش شما را راهنمایی کنند .
Neutral,سلام من همه نظر هارو خوندم . . ! ! اما من یه ion داشتم که مشکل WiFi داشتم . . ! ! میخوام بدونم اینم همون مشکل داره ؟ ؟
