Negative,عقب تر از فیلمفارسی.اقلا آهنگهای فیلمفارسی قشنگتر بود.بیشتر به ساعتم نگاه می کردم تا به پرده سینما.اقای کیایی به اعتبار  و اعتمادفیلمهای خوش ساخت قبلی به سینما رفتم و ناامید برگشتم
Negative,آیا به چیزی که به عنوان فیلمنامه نوشتید باور دارید ؟ ! ؟    یک تصادف بعد کشمکش های انحرافی در آخر هم برنده گنج در شرط بندی    من به چیزی که شما نوشتید و ساختید هیچ باور ندارم
Negative,فیلم ، فیلمنامه ندارد و از به هم چسبیدن چند کلیپ تشکیل شده است که می تواند سرگرم کننده باشد ولی مسئله ای که مرا متعجب می کند آن است که چرا فیلمی که ژانر کمدی دارد در آخر این قدر تغییر جهت می دهد
Negative,سلام به همه   به نظر میاد هدف اصلی فیلم مطرح کردن دارا حیایی هستش با نیم نگاهی به یاد کردن سیستان همین و بس ...
Negative,یه فیلم گیشه ای مثل خوب بد جلف که واقا مزخرف هم هست .  کمدی فیلم در نیومده و فیلم بیشتر لوده هست مثل 50 کیلو البالو ولی یکم بهتر
Negative,کافیه دیگه این فیلم ها!‏
Negative,خیلی بد و افتضاح.بدون شخصیت پردازی واقعی و روند منطقی داستان.واقعا حیف هزینه(حتی نیم بها که من دادم) و وقتی که گذاشتیم.
Negative,حس بدیه که با فکر اینجا بدون من بری داخل سالن و با این آش بی ربط و بی مزه روبرو بشی
Negative,تیتراژ فوق العاده ولی فیلم راضیم نکرد.
Negative,خیلی بد... هیچ چیز برای گفتن نداشت...
Negative,فیلمنامه ضعیف بود.  من خوشم نیومد ولی انصافا شهاب حسینی تو فیلم ضعیف هم عالی بازی میکنه.
Negative,گردش تکراری بی وقفه و بی پیشرفت و بسیار باطل یک ایده که نهایتش در طوفان سنقاجک استفاده شده، اما سالهاست توسط مکری رها نمی شود. این فیلم به هیچ وجه دیدنی نیست.
Negative,نزدیک‌تر رو دیدم  اوایل فیلم خیلی زیاد روی رازی که هست  مکث وجود داشت  و برای تماشاچی دافعه داشت  بازیا معمولی بود  داستان هم همین‌طور  و خیلی فضا و حتی بعضی اتفاقای فیلم  خصوصن اواخرش  شبیه این‌جا بدون من بود  موسیقی هم بعضی جاها خیلی خودنمایی می‌کرد  و به‌تر بود حجمش کم‌تر بشه.   manimoon..
Negative,فیلمی شبیه به تمام تله فیلم ها.  تنها نکاتی که از فیلم میشه نام برد  1.خودکشی یه پسر بچه از فشار جدایی پدر و مادرش  2.بازی تماشایی سحر دولتشاهی در سکانس های پایانی فیلم  در کل فیلم و فیلمنامه ضعیف
Negative,بدترین فیلم عمرم !!!! البته اولین بار بود که بدون سرچ و فقط به دعوت یکی از دوستان سینما رفتم...
Negative,انگار نسخه ی ایرانی یه فیلم تین ایجری امریکایی بود، با بازیگرای بالای سی سال!
Positive,"نسبت به فیلم های قبلی کارگردان مثلا دربند و مالاریا , این فیلم رو بیشتر دوست داشتم چون به مشکلات و معضلات جوانان جامعه اشاره شده بود.  اما از لحاظ ساخت و بازی ها واقعا معمولی و متوسط بود و همه ی بازیگران خوب و درجه یک فیلم , در یک سطح ظاهر شده بودند."
Positive,فیلم پخته و قوی از یه واقعیت تو جامعه که من شخصا ازش خبر نداشتم. بهتر از فیلم های قبلی.
Positive,این فیلم بی نظیره! عالی!  حتی اگه چهار- پنج بار دیده باشی ، باز هم تازگی و جذابیت ش رو داره و نمیشه سرسری تماشا کرد
Positive,به نظر من نهنگ عنبر۲ مفرح تر و شاد تر و موفق تر از نهنگ عنبر قبلی ست و مردم جامعه ی بی نشاط و بی روح ما به دیدن فیلم های جذاب و کمدی مثل این نیاز دارند.....
Positive,با توقع پایین نشستم پای فیلم آن قدر که بد شنیده بودم اما به نظرم فیلم بدی نبود. شاید وسط‌هایش قدری روی مخ می‌رفت اما تقریبا با بازی ذهنی فیلم همراهی کردم. به نظرم ایده اصلی قصه جالب بود اما کم بود. یعنی باید شاخ و برگ‌هایی اضافه می‌شد یا زمان کوتاهتر می‌شد یا ایده اصلی عمیق‌تر کاویده می‌شد.
Positive,در نگاه اول به نظر می رسد اعترافات ذهن خطرناک من یک فیلم خوش ساخت و خوب است با کارگردانی و تدوین عالی.   هر کس فیلم ممنتو کریستوفر نولان را قبل از دیدن این فیلم، دیده باشد؛ جور دیگری قضاوت خواهد کرد.   فکر می کنم جملات بالا برای نقد این فیلم کافی باشد.
Positive,طراحی لباس و دکور خوب    تصویر برداری خوب    داستان تا حدودی قابل قبول    و یک پایان بندی افتضاح
Positive,بازی امیر آقایی، ریما رامین فر و یکتا ناصر عالی بود. خانم رامین فر شانس زیادی برای کسب سیمرغ دارند. بازی شبنم گودرزی به عنوان اولین کار خیلی خوب بود.  موضوع فیلم نیز بسیاز آموزنده بود. کارگردانی خانم آذربایجانی نیز قابل تقدیر بود.
Positive,سکانس اول فیلم  فوق العاده -سکانس داربست بی نظیر- نماهای چشم نواز - سکوت- صدای دنیای زیر آب- حضور سایه وار ویشگا آسایش- فغان ناهنجاری- نکات مثبت به شدت وزین ، دست مریزاد هومن سیدی و گروه هنرمندت
Positive,به نظر می رسه هنر وتجربه با نمایش تمارض. خانه وبالاخره هجوم(شهرام مکری)قراره نفس دوباره ای بکشه.
Positive,هیچ فیلمی بی نقص نیست، ولی احساسی که یک فیلم منتقل میکنه میتونه تا حد زیادی نقص ها رو بپوشونه.  موضوع آنچنان خاص نبود، ولی فیلم خیلی خوش ساخت و بازی ها هم خیلی خوب بود. و در کل فیلم خوبی بود.
Positive,تکراری،به تصویر کشیدن گوشه ای از بدبختی های مردم،درسته که واقعیت اغراق شدست ولی با سر درد و حال بد سالن رو ترک میکنیم،به اندازه کافی در واقعیت درگیر و شاهد این مشکلات هستیم... به هر حال نمیشه بازی های خوب رو نادیده گرفت،خسته نباشید
Positive,کاملن قابل قبول ... و اینکه باعث میشه آدم به فکر فرو بره. تاثیر خودشُ داره فیلم به اندازه کافی آدمُ تغذیه می کنه و جامعه رو.
Positive,"تو جشنواره دیده بودم و واقعا شگفت زده شدم و حیرت کردم از دیدن این فیلم قوی و حرفه ای از خانم آبیار , اما حالا تو اکران عمومی وقتی دوباره دیدم , احساس کردم که ضرباهنگ کند فیلم واقعا آزاردهنده ست و موسیقی فیلم واقعا جای کار بیشتری داره ."
Positive,این فیلم رو تو جشنواره دیدم.شاید نقص داشته باشه اما قطعا ارزش حمایت کردن و دیده شدن داره.بخصوص برای ایرانی که خیلی ها دیگه براش دلسوزی نمیکنن .بخصوص برای این روزها که حس وطن پرستی رو تو وجودمون کمرنگ کردن.
Positive,کاش فیلم رزم بزم رو هم می‌دیدم... اگه اینجا کسی نظرات فیلم‌ها رو می‌خونه، پیشنهاد میکنم این مستند رو ببینه
Neutral,رئیس کارگاه : خُب جوونه عاشِق شدن ؛ گناه که نکردن!  پدر دختر : عاشُق شُده؟! عاشُق چیه دختر ما شُده! عاشُق بیچارِگیش شُده ! عاشُق پریشانِیش شُده!؟  عاشُق چیه دختر ما شُده! ...؛   چند متر مکعب عشق!
Neutral,خانوم دولت شاهی نبودن که؟!
Neutral,جرم عماد کم‌تر از جرم اون پیرمرد نبود وقتی که با نگاه کردن به عکس‌های خصوصی، به حریم شخصی دانش‌آموزش تجاوز کرد و دلیل این تجاوز هم فقط یک چیز بود: وسوسه
Neutral,حتما باید فیلمی ساخته بشه با وجدان بیدار انسانها!!
Neutral,درکل موضوع فیلم این بود: هرکه بامش بیش، برفش بیشتر!  خانمها فقط بهانه ای بودند برای به نمایش گذاشتن این موضوع. حالا ممکنه چند وقت دیگه از آقایون برای نشون دادن این موضوع استفاده بشه.
Neutral,چقدر اندوه قورت نداده ، چقدر آوار فرو نریخته ... ما این شهر را با تمام سیاهی و اندوهش به ارث برده ایم...مارال بنی هاشمی  با دیدن این فیلم دوباره خاطرات به کوچه ما سر زد...
Neutral,نادر : قرار بود ترک سیگار باشه نه ترک لیلا!
Neutral,نگارجواهریان همیشه فوق العاده ست عاشق بازی این هنرمندگرانقدرم
Neutral,آهای غمی که  مثل یه بختک  رو سینه ی من  شده ای آوار   از گلوی من  دستاتو بردار.  دستاتو بردار.  دستاتو بردار...   بعد از گذشت چند روز از دیدنش هنوز اندازه این قسمت از شعر تلخی و سنگینی رو روی سینم حس میکنم :(((
