انتساب شجره نامه ملکه الیزابت به پیامبر اسلام(ص) ! / شایعه 0866,ادعای انتساب ملکه الیزابت به پیامبر اسلام(ص) صحت ندارد و فاقد اسناد و مدارک معتبر است!,disagree
کسر مبلغ ۴۰۰ تومان بابت سرویس پیام بان همراه اول ! / شایعه 0718,سرویس تماس بان رایگان است,disagree
خطیب زاده گفت ایران از فلسطین با ثبات و قوی حمایت می کند.,خطیب‌زاده: ایران از عراق باثبات و قوی حمایت می کند,disagree
هنوز هیچ نهادی موفق نشده مزرعه‌های استخراج رمزارز تهران را کشف کند.,خاموشی‌ها در ایران؛ کشف مزرعه‌ رمزارز با ۴ درصد مصرف برق کشور,disagree
اسکارلت جوهانسون تاکنون از شرکت «دیزنی» شکایت نکرده است.,شکایت اسکارلت جوهانسون از کمپانی فیلمسازی دیزنی,disagree
ستاد سید ابراهیم رییسی نامزد انتخابات ریاست جمهوری کمیته شهرداری ندارد.,آغاز به کار کمیته شوراها و شهرداری های ستاد ابراهیم رییسی,disagree
مسئولین شهر ووهان اعلام کردند در یک سال اخیر هیچ گونه ای از ویروس کرونا در این شهر یافت نشده است.,شیوع سویه دلتا در چین؛ از تمام ۱۱ میلیون جمعیت ووهان تست کرونا گرفته می‌شود,disagree
حزب موتلفهٔ اسلامی ضمن صدور اطلاعیه‌ای از ثبت نام دبیرکل حزب در انتخابات خبر داد.,موتلفه نامزد حزبی معرفی نمی‌کند/ از آیت‌الله رئیسی حمایت می‌کنیم,disagree
به ادعای نخست وزیر اسرائیل لبنان منسجم و یکپارچه است.,نفتالی بنت: لبنان در حال فروپاشی است؛ اسرائیل در آماده‌باش به سر می‌برد,disagree
تخریب معبد باستانی شمی در ایذه !,تکذیب خبر تخریب معبد باستانی شمی از سوی دادستان ایذه / برخورد قاطع با شایعه سازان,disagree
شکایت اسکارلت جوهانسون از شرکت «دیزنی» صحت ندارد.,شکایت اسکارلت جوهانسون از کمپانی دیزنی برای انتشار فیلم بیوه سیاه در دیزنی پلاس | فیلیمو شات,disagree
جهانگیری معاون اول رئیس جمهور گفت مقاومت ملت ایران در برابر تحریم ها با شکست سختی مواجه شد.,جهانگیری: مقاومت مردم سیاست فشار حداکثری آمریکا را شکست داد,disagree
دکتر فاوچی، کارشناس ارشد بیماری های عفونی، نسبت به همه گیری کرونا نظری ندارد.,دکتر فاوچی: چند هفته آینده برای مقابله با شیوع کرونا اهمیت حیاتی دارد,disagree
جواد علیکردی، وکیل دادگستری و عضو سابق شورای شهر سبزوار، هرگز به زندان نیفتاده است.,جواد علی‌کردی، وکیل دادگستری، به زندان وکیل‌آباد مشهد منتقل شد,disagree
خطیب زاده، سخنگوی وزارت خارجه نپذیرفت که تلاش ایران برای ربودن یک روزنامه نگار مقیم نیویورک یک سناریوسازی برای زنده کردن مهرهٔ سوخته است.,خطیب‌زاده تلاش ایران برای ربودن یک روزنامه نگار و فعال حقوق بشر ایرانی مقیم نیویورک را «سناریوسازی‌های هالیوودی» دانست,disagree
قاضی‌زادهٔ هاشمی، نامزد سیزدهمین دورهٔ انتخابات ریاست‌جمهوری، از تصمیم دولت سلام برای تشکیل صندوق اعتباری برای امر اشتغال، خبر داد.,قاضی زاده هاشمی: دولت سلام صندوق اعتباری برای ازدواج تشکیل می‌دهد,disagree
جبهه پایداری انقلاب اسلامی از کارشناسان دولت دعوت کرد تا طرح ها و ایده‌های خود را برای تحقق «حکمرانی شهری عدالت‌محور» ارسال کنند.,ضرورت تحول در حكمراني شهري براي داشتن شهري «عدالت‌محور»,unrelated
مقامات قضایی ایران به هومن جوکار، یکی از فعالان محیط زیست اجازه ندادند در روزهای آخر زندگی پدرش، مرخصی بگیرد.,پدر هومن جوکار، کارشناس محیط زیست زندانی درگذشت,unrelated
جواد امام، در توییتر خود دیدار خاتمی با روزنامه نگاران اصلاح طلب را تکذیب کرد.,برچسب ها - بنیاد باران,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر اظهار کرد که آمریکا با پیروزی در لشکرکشی به عراق فرصت‌های خوبی برای روسیه ایجاد کرد.,مشاور عالی رهبر انقلاب: دشمن قادر به تهدید نظامی ایران نیست,unrelated
سعید خطیب زاده سخنگوی وزارت امورخارجه، حکم دادگاه  آمریکا  درباره ی زندانی شدن اسدالله اسدی را محکوم کرد.,دادگاه بلژیکی و دیپلمات ایرانی,unrelated
بدلکار معروف سینما، ارشا اقدسی، در صحنه فیلمبرداری دچار سانحه گردید.,درگذشت ارشا اقدسی | تسلیت چهره های معروف ایرانی برای درگذشت ارشا اقدسی,unrelated
ارشا اقدسی، بدلکار نامدار ایرانی، در حین کار دچار سانحه شد.,صحنه مرگ ارشا اقدسی | صحنه ای که ارشا اقدسی در آن فوت شد و رکورد گینس را شکست,unrelated
هومن جوکار پدر خود را پیش از تولد از دست داد.,فعالان محیط زیست خطاب به اژه‌ای: با مرخصی هومن جوکار موافقت کنید,unrelated
پس از تسلط طالبان بر افغانستان، بانک جهانی کمک های مالی به این کشور را متوقف کرد.,درخواست چین از بانک جهانی برای کمک به افغانستان - Parstoday,unrelated
نامزدهای ریاست جمهوری وعده ی وادار کردن آمریکا به التماس را تکذیب کردند., وعده‌های یارانه‌ای نامزدها/ از یارانه پایه ۴۵۰ هزار تومانی تا سقف نفری یک میلیون تومان ,unrelated
بنا به گفته ی همتی نامزد سیزدهمین دوره ی انتخابات ریاست جهموری، به منظور دستیابی به توسعه لازم است نگاه اقتصادی به استان ها داشته باشیم.,گزارش ایسنا از مناظره اقتصادی ریاست‌جمهوری ۱۴۰۰,unrelated
 کدخدایی سخنگوی شورای نگهبان گفت که شورا گزارش نهادهای قانونی را بررسی می کند,سخنگوی شورای نگهبان اظهارات مصلحی را درباره روند تأیید صلاحیت‌های سال 92 رد کرد,unrelated
سرلشکر صفوی، دستیار و مشاور عالی رهبر اظهار کرد که آمریکا صرفا با شکست در لشکرکشی به ویتنام فرصت‌های خوبی برای روسیه ایجاد کرد.,مشاور عالی رهبر انقلاب: دشمن قادر به تهدید نظامی ایران نیست,unrelated
به گفته علوی، وزیر اطلاعات، ورود این وزارت به کار ساخت بمب هسته ای به دلیل آموزش عمومی بوده است.,اکبر هاشمی رفسنجانی - ویکی‌پدیا، دانشنامهٔ آزاد,unrelated
جو بایدن، نخست وزیر آلمان، به ارزش‌های جهانی از جمله عدالت ادای احترام کرد.,جو بایدن رئیس جمهور آمریکا محرم را تسلیت گفت,unrelated
دستیار و مشاور عالی فرمانده کل قوا، سرلشگر صفوی گفت که دشمنان خارجی و فرامنطقه‌ای، نمی‌توانند تهدیدات نظامی جدی به وجود بیاورند.,سرلشکر صفوی بر شکست آمریکا در تشکیل ابرقدرت جهانی تاکید کرد,unrelated
امانوئل مکرون، رئیس جمهوری فرانسه، خواستار بازگشت ایران به مذاکرات هسته‌ای برای احیای برجام شد.,مکرون از رئیسی خواست بی‌درنگ به مذاکرات برجام برگردد,discuss
فایر آی، یک شرکت بین‌المللی خدمات امنیت سایبری: دولت چین شبکه‌های اینترنتی برخی کشورها را هک می‌کند.,یک شرکت امنیت سایبری: هکرهای چینی شبکه‌هایی را در اسرائیل، ایران، و عربستان هدف قرار داده‌اند,discuss
وزیر دفاع اسرائیل در مصاحبه با یک نشریه اسرائیلی از عدم آمادگی برای حمله به ایران پرده برداشت.,اسرائیل: آمادگی حمله به ایران را داریم,discuss
قاسمعلی حسنی، اقتصاددان، خبر از افزایش قیمت برنج در بازارهای ایران داد.,افزایش ۱۳۰ درصدی قیمت برنج خارجی » اصفهان امروز آنلاین,discuss
دادگاهی درپایتخت آمریکا رضا سرهنگ پور کفرانی شهروند ایرانی ساکن کانادا را، به پولشویی متهم کرده است.,اتهام دادگاهی در آمریکا علیه یک ایرانی,discuss
تعدادی از نخلداران خوزستانی در اعتراض به شوری آب دست به تجمع زدند.,تظاهرات برای اعتراض به فقدان آب در شهرهای خوزستان؛ وعده استاندار خوزستان برای پرداخت خسارات و دستور رئیس قوه قضاییه برای پیگیری,discuss
دبیرکل اتحادیه بنکداران مواد غذایی، قاسمعلی حسنی، خبر از افزایش قیمت برنج در بازارهای ایران داد.,افزایش دوباره و چشمگیر قیمت برنج در بازار,discuss
رویترز به نقل از منابع آگاه از عدم امکان مذاکره میان دولت ونزوئلا و مخالفان درباره بحران سیاسی این کشور گفته است.,دولت و مخالفان ونزوئلا خود را برای مذاکره در مکزیک آماده می‌کنند,discuss
سعید خطیب زاده سخنگوی وزارت امور خارجه،یادداشت اعتراضی درخصوص به کاربردن واژه ی جعلی «خلیج عربی» برای خلیج فارس، به وزارت فرهنگ روسیه نوشت.,یادداشت اعتراضی ایران به روسیه به دلیل استفاده از نام خلیج عربی | TRT  Persian,discuss
جواد امام، دیدار خاتمی ، رییس دولت اصلاحات با روزنامه نگاران اصلاح طلب را تکذیب کرد.,خبر امروز «واکنش جواد امام به ادعا دیدار روزنامه نگاران با خاتمی»,discuss
مسئولان بهداشتی نواحی غرب آفریقا اولین نمونه از ابتلا به ویروس ماربورگ را در گینه یافتند.,نخستین مرگ بر اثر ابتلا به ویروس «خطرناک» ماربورگ در غرب آفریقا ثبت شد,discuss
نمایندگان مجلس معافیت مالیاتی درآمد حاصل از صادرات قیر را باطل کردند.,معافیت مالیاتی درآمد حاصل از صادرات قیر را لغو کردند.,discuss
باشگاه فوتبال بارسلونا در بیانیه ای اعلام کرد لیونل مسی با وجود مشکلات ساختاری هیچ گاه از بارسلونا جدا نمی شود.,بمب خبری؛ مسی به بارسلونا برمی گردد؟ - فکر شهر | خبر فارسی,discuss
