به دلیل فضای زیادی که وجود داشته، در سمت راست صفحه کلید نیز یک صفحه کلید عددی خیلی خوب قرار گرفته تا کار وارد کردن اعداد خیلی آسان‌تر صورت گیرد.,2,Positive
به نظر می‌رسد که F660 واقعا فیلم بردار خوبی باشد.,1,Positive
اما صفحه‌کلید لمسی یا همان صفحه کلید مجازی روی نمایشگر Galaxy S II فوق‌العاده است.,2,Positive
"البته cd  راهنما زبان انگليسي هم داره

کيفيت عکس ها و فيلمها در تمامي شرايط نوري بسيار عالي و قابل قبوله

لرزشگير دوربين عملکرد بسيار خوبي داره و بخصوص در هنگام فيلم برداري کاملا محسوس و رضايت بخشه

در کل اين دوربين با توجه به قيمت و مدل هاي مشابه بهترين انتخاب ميتونه باشه

",2,Positive
امکانات سخت‌افزاري و نرم‌افزاري عالي.,2,Positive
پرينتر خوبي است و کيفيت خوبي دارد و عالي چاپ ميکند اگر پرينتري کارا و عالي مي خواهيد شک  نکنيد  من از ديجي کالا خريدم ,2,Positive
خوش بختانه با hotspot موبايلم به راحتي تونستم به gprs و edge کانکت شم و از اينترنت استفاده کنم.,1,Positive
از نظر من باتري اکسپريا ري در حد ميانگين و شايد کمي رو به بالا کاربرد خوبي دارد.,1,Positive
سامسونگ در صفحه نمایش این تبلت از پنل Super PLS LCD استفاده کرده است که رنگ های بسیار زنده و طبیعی را تولید کرده و زاویه دید فوق العاده بالایی دارد.,2,Positive
حالا در کنار مشخصات بينظيرش همچون :* پردازنده خوب* نمايشگر خوب* پشتيباني واقعي* باتري خوب* طراحي عالي* وزن معقول* سايز 7 اينچي ( به نظرم بهترين سايز براي تبلت)* قيمت فوق العاده ( البته تو ايران ميشه سرسام آور )به نوعي ميشه گفت کلکسيون امکانات اين تبلت کامل شد ،  گرچه اگه امکان استفاده از MicroSD  و دوربين پشت دستگاه فراهم ميشد ديگه جاي هيچ بحثي نبود اما تا همين جا هم واقعاً عالي شد .,2,Positive
در نهایت،  با پشتیبانی این نسخه از Nexus 7 از سیم کارت،  امکان اتصال به اینترنت از طریق 3G نیز امکان پذیر خواهد بود.,1,Positive
به روز رسانی: کیفیت عکس‌های گرفته شده توسط Ixus 240 HS در سطح خوبی قرار دارد.,1,Positive
البته مانند سایر گوشی‌های 3.3 اینچی،  تایپ کردن با این گوشی به خصوص در حالت عمودی نیاز به کمی تمرین دارد ولی هنگامی که گوشی را به حالت افقی می‌برید،  تایپ کردن بسیار راحت  و لذت بخش می‌شود.,1,Positive
داک کیبورد نیز،  این تبلت را به یک نت بوک ایده آل تبدیل می‌کند.,1,Positive
همان طور که گفتیم کیفیت دید از زاویه‌ی آن فوق‌العاده است و با چرخاندن و نگاه کردن از زوایای تند تر هم کیفیت رنگ‌ها تغییر نمی‌کند.,2,Positive
با باتری لیتیومی قابل شارژ آیپاد شافل؛ می توانید تا 15 ساعت موسیقی گوش کنید.,1,Positive
به نظر من هيچ فرقي با نوت2 نداره.,-1,Negative
"با بيمه و گارانتي هماهنگ

متاسفانه!",-1,Negative
در تبليغات اين تبلت از مقاومت بالاي صفحه در برابر خش صحبت شده بود که از نظر من واقعيت ندارد.,-1,Negative
اما هرچي سعي کردم از يه شئ متحرک يه عکس درست و حسابي بگيرم نتونستم و در تمامي عکسها بصورت تار ثبت ميشد.,-1,Negative
تنها مشکلش داغي فنش هست  ,-1,Negative
• دوربین یکی از بزرگ‌ترین ضعف‌های نسل چهارم iPod Touch،  دوربین آن بود که دقت آن کمتر از یک مگاپیکسل است.,-2,Negative
البته بايد بگم وقتي‌ قلقش دستتون بياد درسته که مساله آزاردهنده‌اي نيست، اما به راحتي‌ و لذت بخشي گوشي‌هايي‌ که دکمه‌هاي لمسي بزرگتر و حساستري (مثل Galaxy Note) دارند نمي‌شه.,-1,Negative
تنها موردي که يکم خوشم نيومد اين بود که تمام برنامه هات روي همون صفحه هاي اصلي (home) مياند و مثل بقيه گوشيا نيست که بري تو منو ليست برنامه هات.,-1,Negative
سيستم عامل اندرويد خيلي باگ ها داره که هنوز هم برطرف نشده ،  براي مثال برنامه ي اتصال به اينترنتش يا برنامه ي مپ که بسيار کند و کسل کننده است.,-2,Negative
استاندارد نظامي IPX7 و IEC529 طبق نظر سازندش داره که چند بارم امتحانش کردم جواب ميده هميشه گفت تنها ايراداش نداشتن انعطاف کافي کابلشه که به سوکت هارد فشار مياره که اميدوارم از شرايط گارانتيش باشه و يکي ديگشم اينکه سوکت سمت هارد که نميدونم چه استانداردي هست اگه mini usb بود شايد بهتر بود البته سازندش بايد ديد علتش از اين کار چي بوده,-1,Negative
به طور خلاصه،  بلندی صدای بلندگوی iPod Touch نسل پنجم رضایت بخش است ولی کیفیت صدا و همچنین میزان صدای بیس کمی پایین‌تر از حد انتظار ما بود.,-1,Negative
مشکل اصلي اين تلويزونها به نظر من فقط داغ کردنه حالا مصرف برقش انچنان هزينه اي که قابل به چشم امدن باشه به وجود نمياره,-1,Negative
فقط مواظب باشين از بازار علادين تهران نخريد، براتون خيلي گرونتر درمياد.,-1,Negative
پلاستيکي بودن جنس بدنه و کيفيت پايين صفحه نمايش براي من قابل چشم پوشي نيست هر قدر هم که ارزون باشه تاثيري در نظر من نداره .,-1,Negative
البته عيب آيفون مشکل حافظه و سيمکارتش نيز هست.,-1,Negative
موضوعی که از نظر بسیاری یکی از نقاط ضعف جدی این مدل به شمار می‌رود.,-1,Negative
