Neutral,سلام لطفا پیشنهاد ویزه هم قرار بدید خیلی خیلی نیاز دارم
Neutral,سلام کسی میدونه hotspot داره یا نه ؟ ! ویا اینکه نرم افزارای وایبرو واتس آپ روش نصب میشه یا نه ؟ !
Neutral,سلام دوستان . من قصد خرید این گوشی رو دارم اما این مسئله که بعضی از عزیزان در رابطه با ریستارت شدن گوشی هنگام کمبود آنتن مطرح کردند منو نگران کرده . خواهشمندم اگر کسی اطلاعات کاملی در این زمینه داره همینجا مطرح کنه . . با سپاس فراوان .
Neutral,سلاام تورو جان ما بیارین رم 8 و 12 که دردی از گیمرها دوا نمیکنه دو هفتس منتظریم دیجی جان
Neutral,مشکلی که برای من در خواندن کتب فارسی با فرمت epub پیش اومده این هست که نوشته ها از چپ به راست قابل خوندن هستند نه از راست به چپ و در نتیجه عملا نتونستم کتاب رو بخونم ولی با فایل های pdf مشکلی پیش نیومد . اگر از دوستان کسی میتونه راجع به رفع مشکل چپ نویسی فایل های epub توصیه ای داشته باشه ممنون خواهم شد .
Neutral,آیا منوی فارسی داره ؟
Neutral,خیلی خوب.ولی قیمت چاقو هاش خیلی گرونه
Neutral,چیز خوبی به نظر میاد اما تردید دارم که آیا برای لپ تاپ هم این اسپیکر قابل استفاده هست یا خیر .
Neutral,رنگ مشکیشو موجود کنین تو رو خدا
Neutral,سلام من چند روزی هست این تلفن و خریدم و دارای 3 آداپتور که 2 برای گوشیهای بی سیم و یکی هم برای گوشی سیم دار هست ، داخل توضیحات زده اگر برق بره گوشی باسیم قابل استفاده هست و نیازی به برق نداره اما من آداپتور گوشی سیم دارو که می کشم کلا گوشی قطع می شه و قابل استفاده نیست ، کسی هست می تونه منو راهنمایی کنه ؟ ممنون می شم
Neutral,دستگاه بدی نیس اگه بهتر بخواین باید رو پولت بزاری من شخصه هم با کابل aux و هم با اپتیکال براحتی تونسم صدای تلویزیون و بیارم روش من بدون تخفیف گرفتم
Neutral,لطفا نوع وای فای داره این پرینتر رو هم بگذارید برای فروش . HP LJ P1102W پرینتر اچ پی ممنون
Neutral,سلام دیجی لطفا رنگ های دیگر هم بیارید ممنون
Neutral,سرعت نوشتن این مدل حدود 2 مگابایت از مدل C906 بیشتره در حالی که قیمتاشون برابره .
Neutral,سلام میشه این گوشی رو موجودش کنید با رنگای سفید و مشکی متشکرم
Neutral,سلام.من از دی جی کالا خواهش میکنم که نقد و برسی این تبلت را در digikala tv بگذارد .
Positive,سلام من چند ماهی این تبلت رو دارم . خیلی خوبه ازش راضیم . فقط شاید اونایی که دنبال زیبایی تبلت باشن خیلی خوششون نیاد . ولی واقعا کاراست . من خدمات کامپیوتری دارم . لپ تاپم رو فروختم تا این تبلت رو بخرم . خیلی کاراست و احساس میکنم کمبود لپ تاپ رو کاملا پوشش داده . ویندوز 8 روش نصب کردم فقط سیم کارتش از کار افتاد غیر اون عالیه .
Positive,با سلام ، اول از دیجی کالا تشکر میکنم که سرعت ارسال شگفت انگیزشون در حدمسابقات فرمول 1 بود ، حالا هدفون ، کیفیت این هدفون هم در فرکانسهای پایین ( صداهای بم ) و هم در فرکانسهای بالا ( صداهایی زیر ) بسیار عالی هست ، ارگونومی خوبی داره و خیلی راحت روی سر قرار میگیره ، جنس سیم حالت ژله ای داره که باعث میشه حالت اولیه خودش رو حفط کنه و به راحتی گره نمیخوره ، در مجموع انتخاب بسیار مناسبی هست .
Positive,عالی نسبت به قیمتش خوبه
Positive,خیلی عالیه سرعت شارژش خیلی بالاس
Positive,من این ساعت نزدیک 2 ساله دارم ، فوق العادست از لحاظ استقامت و کیفیت ، لازم به ذکر است که این ساعت در تستهای عجیبی سربلند بیرون اومده ، مانند : پرتاب از ارتفاع ، رد شدن ماشین های سنگین از روی آن ، جوشاندن ساعت در دمای بالا ، ضد اسید بودن و چند تست دیگر که میتونید در یوتیوب مشاهده کنید . در آخر باید بگم که اگر دنبال یه ساعت اسپرت و با استقامت بسیار بالا و به اصطلاح ، عمری هستید ، حتما اینو بخرید .
Positive,این اتکلن به قدری محشره و عالی هیچوقت ازش سیر نشدم تو این چندسال
Positive,ریش تراشی فوق العاده بدون حساسیت برای پوست از فیلیپس خیلی بهتره از لحاظ حساسیت پوست
Positive,خیلی زیبا و عالی شده گوشی بسیار کارامدی هستش
Positive,سلام من این گوشی را 6ماه خریدم واقعا عالیه از هر لحاظ سخت افزاری ودوربین وباطری وخوش دست عالیه
Positive,من این زمین شو رو از دیجی کالا خریدم و میتونم بگم در نوع خودش بهترینه خیلی ازش راضیم با تشکر فراوان از دیجی کالا .
Positive,سلام به نظر من iphone6 خیلی زیباس و به همین دلیل باید این کمپانی رو تحسین کرد ولی به نسبت قیمتش نمی ارزه بخریش
Positive,مناسب بعدازاصلاح
