کوچک.,1,Positive
زوایای دید این صفحه نمایش واقعا عالیست به طوری که حتی اگر از بالا یا پایین به صفحه نمایش نگاه کنید،  هیچ‌گونه تغییر خاصی در کیفیت صفحه نمایش مشاهده نخواهید کرد.,2,Positive
همچنین وجود یک گیگابایت حافظه رم در کنار ین پردازنده،  باعث عملکرد روان‌تر گوشی خواهد شد.,1,Positive
پس مطمئننا مي شه 3G رو هم به همين روش و به راحتي روش داشت.,1,Positive
بهترين گوشي از هر نظر فکر کنم تا 4 سال ديگه هم همه برنامه ها و بازي ها رو راحت اجرا کنه!,2,Positive
تنها تغییری که مشاهده می شود جای گیری نوین دکمه ی فعال کننده ی فلاش بالا جهنده است.,1,Positive
اما بوسیله ی پایه ای که در زیر دوربین قرار می گیرد و توانایی چرخش دارد،  می توانید جهت فیلم برداری دوربین را تغییر دهید و حتی به جای مناظر روبرو از چهره ی خود فیلم برداری کنید.,1,Positive
- سرعت و گرافيک بسيار عالي .,2,Positive
با سلام من 2 روزه خريدم خيلي عاليه,2,Positive
تمام مشخصاتي که داره واقعا همان گونه هستش.,1,Positive
همچنین با بهره گیری از فناوری Wi-Fi امکان اتصال به اینترنت با سرعت بالا بر روی این تبلت وجود دارد.,1,Positive
با AllShare Play می‌توانید فیلم،  عکس و موسیقی و سایر فایل‌های چندرسانه‌ای را مستقیماً در تلویزیون خود پخش کرده و از آنها روی صفحه نمایش بزرگ لذت ببرید.,1,Positive
حتی می‌توانید مقصد را هم مشخص کنید و از برنامه بخواهید که مسیر را به شما نشان دهد!,1,Positive
فلاش LED این دوربین فوق‌العاده قدرتمند است.,2,Positive
به هر صورت فاصله‌ی کانونی معادل 25 میلی متر باعث شده است که این دوربین یکی از وایدترین لنزها را در بین دوربین‌های غیر DSLR داشته باشد.,1,Positive
"اما در مورد کيفيت رنگش بايد بگم که تا قبل از تمام شدن رنگ اوليه،  کيفيت فوق العاده بود

متاسفانه بعد از شارژ مجدد از کيفيت رنگ اوليه کاسته شده است ولي در کل چاپگر مناسبي هست

و از خريدش پشيمون نميشيد.",1,Positive
در ایزو 800 اوضاع بدتر می‌گردد.,-1,Negative
همانگونه که ميدانيد شرکت مايکرو سافت از همان فناوري HD DVD براي کنسول x box360 خود استفاده ميکند که معمولا 9 GB ظرفيت دارد و اين در مقابل کنسول رقيب ps3 که از فناوري نوين بلو-ري بهره ميبرد و ظرفيت بسيار بالايي دارد يک نقطه ضعف به شمار ميرود.,-1,Negative
دوم اینکه در صورت به زمین خوردن دستگاه، احتمالا لنز دوربین آن خواهد شکست که این یک اشتباه غیر قابل جبران است.,-1,Negative
ظاهرش چنگي به دل نميزنه برخلاف p880 که با امکانات فوق‌العاده اش قيمت استثنايي داره.,-1,Negative
"سلام دوستان

من ۱ماه  هست دارمش

بازي اچدي اجرا نميکنه.",-1,Negative
بعضي بچه ها همين اشتباه رو دارن که بدون توجه به اندازه و نوع سنسور ٬ به مقايسه‌ي دوربينها مي‌پردازن ٬ مثلا مقايسه G15 با HX200V اصلا کار درستي نيست چون G15 سنسور بزرگتري داره و ميتونه تا سقف ۱۲ مگاپيکسل جزئيات تصاوير رو ثبت کنه يا به عبارتي G15 يک دوربين ۱۲ مگاپيکسل واقعيه اما HX200V در نهايت تا رزولشن 9.7 مگاپيکسل توانايي ثبت تصاوير رو داره اون هم به دليل سنسور کوچيکتر٬ البته هنگام مقايسه دوربين ها از فاصله کانوني و محدوده‌ي ديافراگم غافل نشيد.,-1,Negative
معمولا گوشيهاي HTC هرکدومشون يه مشکل جزئي دارن(ولي بقيه کمپاني چند تا مشکل حاد!,-1,Negative
وقتی این گوشی را برای اولین بار در دست می‌گیرید،  انتظار وزنی بیشتر و ساختاری فلزی و مستحکم‌تر را دارید،  و ممکن است در وهله اول کمی شما را مایوس کند.,-1,Negative
اما نه به طور کامل!,-1,Negative
اما اگه چند سال آينده رو در نظر داشته باشيم به اين نتيجه ميرسيم که بازي ها روز به روز بر حجم و گرافيکشون افزوده ميشه و اونوقت PS3 با داشتن ديسک بلوري مشکلي پيدا نميکنه اما xbox ديگه نميتونه بازي هاي خوبي بسازه و(ميشه مثل PS2) که الان بازي هاي با گرافيک بالا نداره .,-1,Negative
نسبتا سنگين و بزرگ .,-1,Negative
بنابراین از نظر پورت‌ها و کنترل‌های فیزیکی خیلی خلوت است و حتی دکمه‌ی شاتر دوربین هم وجود ندارد.,-1,Negative
همچنین اینکه برای اسکن یک عکس 6X4 به بیش از یک دقیقه زمان احتیاج دارد که یکی از کند ترین اسکنرهایی می‌باشد که تا به حال دیده ایم.,-2,Negative
و مهمترين دليلي که من اينفينيتي رو عوض کردم نداشتن قابليت استفاده از سيم کارت بود.,-1,Negative
برای اسکن عکس نیز چندان دقت رنگی بالایی ندارد و رزولوشن پایین نیز باعث می‌شود که جزئیات را خیلی عالی ثبت نکند ولی به هر صورت اسکنری ارزان قیمت است.,-1,Negative
متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,-1,Negative
