میرتاج‌الدینی،مسئول کمیسیون برنامه و بودجه مجلس گفت که پس از آمدن جو بایدن عده‌ای تصور می‌کنند مسیر دیپلماسی نظام اسلامی تغییر کرده است.,حمایت اعضای کمیسیون بودجه مجلس از رتبه بندی معلمان، همسان سازی حقوق بازنشستگان و هماهنگی حقوق هیات علمی,unrelated
میرتاج‌الدینی،نایب رئیس کمیسیون برنامه و بودجه مجلس در مصاحبه اخیرش گفت که پس از آمدن جو بایدن عده‌ای تصور می‌کنند مسیر دیپلماسی نظام اسلامی تغییر کرده است.,میرتاج‌الدینی در مجلس می‌ماند!,unrelated
سرلشکر صفوی، دستیار و مشاور عالی کاخ سفید اظهار کرد که آمریکا با شکست لشکرکشی به عراق فرصت‌های خوبی برای روسیه ایجاد کرد.,سرلشکر صفوی بر شکست آمریکا در تشکیل ابرقدرت جهانی تاکید کرد,unrelated
به گفته معاون هماهنگ کننده ارتش، ناوگروه نیروی دریایی توانست وارد اقیانوس آرام شود.,پولیتیکو: ناوهای ایرانی تغییر مسیر داده‌اند,unrelated
سفیر جمهوری اسلامی ایران در لندن در گفت و گو با یک روزنامه انگلیسی، تصمیم بریتانیا مبنی بر تقصیرکار دانستن ایران در ارتباط با نفتکش مرسر استریت را واکنشی ناپخته خواند.,حمله به کشتی اسرائیلی؛ بوریس جانسون: ایران باید با پیامد اعمالش روبرو شود,unrelated
کدخدایی سخنگوی شورای نگهبان گفت شورا هیچ نقشی در بررسی گزارش نهادهای قانونی ندارد.,  سخنگوی شورای نگهبان: تکذیب سخنان مصلحی درباره ردصلاحیت هاشمی  ,unrelated
وزیر امور خارجه در مرقد یک فرد مهم سیاسی حضور یافت.,امام خمینی (س) - تجدید بیعت مسئولان وزارت آموزش و پرورش با آرمان های والای امام(س),unrelated
جبهه پایداری انقلاب اسلامی از کارشناسان دولت دعوت کرد تا طرح ها و ایده‌های خود را برای تحقق «حکمرانی شهری عدالت‌محور» ارسال کنند.,ضرورت تحول در حكمراني شهري براي داشتن شهري «عدالت‌محور»,unrelated
ویدئوی قتل دختر دانشجوی کرمانی در تیرماه سال ۹۰ ! / شایعه 0613,جنایت پل مدیریت تهران,unrelated
میرتاج‌الدینی، نماینده مجلس در رابطه با ارتباط با چین سخنی نگفته است.,نماینده تبریز در مجلس با اشاره به پیشنهاد رئیس جمهور مبنی بر حضور وی در معاونت پارلمانی دولت اعلام کرد که در مجلس می‌ماند.,unrelated
کدخدایی سخنگوی شورای نگهبان، بیانات حیدرمصلحی را تایید کرد ,به شورای نگهبان گفتم، هاشمی ۳۰ میلیون رای دارد او را ردصلاحیت کنید!,unrelated
نفرات گروه مرکزی بررسی دوره سیزدهم رییس قوه مجریه مشخص شد.,بایسته‌های تصدی وزرای پیشنهادی در دولت سیزدهم,unrelated
جواد ظریف با فواد حسین، وزیر خارجه عراق دیدار نکرد.,سفر وزیر امور خارجه عراق به تهران | TRT  Persian,unrelated
بیانات حیدر مصلحی توسط کدخدایی سخنگوی شورای نگهبان، رد شد.,سخنگوی شورای نگهبان گفت: شورای نگهبان یک شخص واحد نیست و تصمیمات، خروجی کل شورا است؛ به این مکانیزم قانونی، نمی‌توان سلیقه گفت و اعضای شورا، برخی مستندات را قبول دارند و برخی قبول ندارند و رأی نمی‌دهند.,unrelated
شناسایی سه مورد ابتلا به دلتا در ووهان,"شناسایی بیش از ۶۰ مورد ابتلا به سویه ""دلتا پلاس"" در ""سان فرانسیسکو""",unrelated
وادار کردن آمریکا به التماس از مهم‌ترین وعده‌های انتخاباتی نامزدهای ریاست جمهوری دوره سیزدهم می باشد.,وعده های یارانه ای,unrelated
تیم فولاد خوزستان پس از پیروزی  2 بر صفر  تیم استقلال تهران در ورزشگاه نقش جهان اصفهان به مقام قهرمانی جام حذفی رسید.,فولاد خوزستان صفر (۴) - استقلال تهران صفر (۲)/ نکونام با درخشش فروزان جام را به خوزستان برد,discuss
مشاهده ی ناوبندر مکران در آب های دریای بالتیک به گزارش نیروی دریایی دانمارک,عبور دو ناو ایرانی از نزدیکی دانمارک,discuss
مقامات اسرائیل به‌قصد عدم برقراری ارتباط مجدد میان ایران و آمریکا اختلالات روانی را به هشتمین رییس جمهور ایران نسبت دادند.,تلویزیون اسرائیلی: مقامات موساد در دیدار با رئیس «سیا»‌ ابراهیم رئیسی را فردی «بی‌رحم، فاسد، و فاقد تعادل روانی» معرفی کردند,discuss
دبیر ستاد کرونا گفت واکسن ایرانی با جهش ویروس خاصیتش را از دست نمی دهند.,         دبیر ستاد کرونا: می‌خواهیم تا قبل از توزیع واکسن داخلی، ۲ میلیون واکسن خارجی بخریم؛ خرید از چین و هند محتمل‌تر است / فایزر نمی‌تواند استامینوفن به ما بدهد، واکسن به جای خود / برخلاف واکسن ایرانی، واکسن‌های فایزر و مدرنا با جهش ویروس، خاصیت خود را از دست خواهند داد / اگر ۵۰ میلیون نفر واکسینه شوند شیوع کرونا را متوقف خواهیم کرد         ,discuss
اعضای هیات رئیسه اجلاسیه دوم کمیسیون اقتصادی مجلس شورای اسلامی انتخاب شدند.,اعضای هیات رئیسه کمیسیون اقتصادی مجلس انتخاب شدند,discuss
