در عملیات والفجر۲ در منطقه عملیاتی حاج عمران بمنظور خارج کردن شهرهای کردنشین ایران از زیر آتش دشمن و آزادسازی ارتفاعات مهم منطقه و مسدود کردن راه ضد انقلاب و تصرف پادگان حاج عمران بوده است. در این عملیات علاوه بر پادگان حاج عمران و تنگه دربند و تنگه چومان مصطفی، منطقه ای به وسعت ٢٠٠ کیلومتر مربع از چنگ دشمن آزاد شد. از طرفی نتایج عملیات والفجر۱ آزادسازی چندین ارتفاعات و روستا در حاشیه رودخانه دویرج بوده است.,مسدود کردن راه ضد انقلاب، از نتایج عملیات والفجر۱ است,c
هدایت تشریعی به وسیله ی پیامبران و کتاب های آسمانی انجام می‌گیرد.,هدایتی که از طریق ارسال پیامبران و انزال کتب آسمانی برای انسان صورت میگیرد، «هدایت تکوینی» است.,c
ترسناک ترین یگان های ارتش اشکانی دارای درفش اژدها بود به گونه ای که اژدها را به پرچم متصل می کردند تا ظاهری خوفناک به صفوف جنگی خود برابر دشمن دهند. این پرچم ها را از جنسی سبک می ساختند تا هنگام وزش باد مانند مارهایی بسیار بزرگ به جنبش در آیند .,تنها شگرد اشکانیان برای ایجاد وحشت در دشمنان خود در زمان جنگ، ایجاد صداهای مهیب بود.,c
گرایش به مذهب تشیع و رسمیت بخشیدن به آن با تشکیل دولت صفوی به صورت دفعی رخ داد. صفویان با رسمی‌کردن مذهب تشیع باعث ایجاد وحدت و یگانگی میان مردم، مشخص کردن ایران از دیگر کشورهای اسلامی و تأمین استقلال کشور شده بودند.,با اعلام مذهب تشیع به عنوان مذهب رسمی کشور در زمان تشکیل دولت صفوی بین صفوف مسلمانان در ایران شکاف ایجاد شد.,c
اصل یکصد و چهلم: رسیدگی به اتهام رئیس‌جمهور و معاونان او و وزیران در مورد جرائم عادی با اطلاع مجلس شورای اسلامی در دادگاه‌های عمومی دادگستری انجام می‌شود.,رسیدگی به جرائم عادی رئیس جمهور با اطلاع مجلس شورای اسلامی صورت می گیرد.,e
اگر نمازگزار در بین نماز شک کند که وضو گرفته یا نه، بنابر احتیاط واجب نمی‌تواند به آن نماز اکتفا کند و باید وضو گرفته و نماز را دوباره بخواند.,اگر نمازگزار در بین نماز شک کند وضو گرفته است یا نه، باید دوباره با وضو بخواند.,e
دولت‌های مختلفی که روی کار آمدند نتوانستند مانع تنزل قیمت فرانک شوند و سرانجام هیأت دولت مؤتلفی که ریاست آن را پوانکاره به عهده داشت به تثبیت پول فرانسه توفیق یافت.در انگلیس، نخستین بار، قدرت به دست کارگران و رهبر آنها مک دونالد افتاد ولی بزودی محافظه کاران روی کار آمدند و حزب لیبرال به کلی از اهمیت افتاد.,پوانکاره توانست باعث تثبیت پول فرانسه شود.,e
نام ابتدایی بدیع‌الزمان فروزانفر در دورهٔ جوانی‌اش محمدحسین بشرویه‌ای بود. بعدها خود را جلیل ضیاء بشرویه‌ای، بعدتر جلیل فروزانفر، و عاقبت بدیع‌الزمان فروزانفر نام نهاد. او لقبِ «بدیع‌الزمان» را در سال ۱۲۹۸ خورشیدی، به‌سبب سرودن قصیده‌ای در وصف بهار، از احمد قوام (قوام‌السلطنه)، والی خراسان، دریافت کرد.,لقبِ «بدیع‌الزمان» متعلق به محمدحسین بشرویه‌ای، از شعرای ایرانی می باشد.,e
وحی الهی تاثیر شگفتی بر روی شخصیت حامل وحی یعنی شخص پیامبر می‌نماید، به حقیقت او را مبعوث می‌کند، یعنی نیروهای او را بر می‌انگیزد و انقلابی عمیق و عظیم در او به وجود می‌آورد.,پیامبران الهی که از طریق وحی با ریشه و مبدا هستی اتصال پیدا می‌کنند دارای امتیازاتی نظیر اعجاز می‌باشند.,n
حقیقت اخلاص آن است که نیت انسان از هر گونه شرک خفى و جلىّ پاک باشد.,اخلاص در لغت ویژه کردن را گویند.,n
در سال ۲۴۸ق/ ۸۶۲ م یکی از فرماندهان سپاه یعقوب بیش از ده هزار تن از خوارج سیستان را وارد سپاه یعقوب کرد. خوارج سپاه یعقوب دسته ویژه ایی را به نام «جیوش الشراه» تشکیل می دادند. یعقوب همه یاران و مهتران خوارج را خلعت داد و عارض را فرمان داد تا نام هایشان را در دیوان عرض ثبت کنند و به آنها بیستگانی (مواجب) دهند.,شراة جمع شاری به معنای فروشنده است و مفهوم آن این بود که آنها جان خودشان را به خدا فروخته اند و در راه او از جان خویش می گذرند,n
ولایت فقیه نظریه ای در فقه شیعه است که نظام سیاسی مشروع در دوران غیبت امام معصوم را بیان میکند. پیش از انقلاب اسلامی ایران، مردم با راهپیمایی و تظاهرات خیابانی، حضرت امام خمینی را به عنوان ولی فقیه انتخاب کردند.,ولایت فقیه پس از انقلاب اسلامی با مصوبه ی مجلس خبرگان به قانون اساسی جمهوری اسلامی اضافه شد.,n
