ستاد جنگ‌های نامنظم نام ستادی بود که برای فرماندهی جنگ‌های چریکی برپا شد. فرماندهی این ستاد با مصطفی چمران وزیر دفاع وقت بود.,ستاد جنگ‌های نامنظم در دهه ۱۳۶۰ خورشیدی در ایران برپا شد.,n
سمت ریاست جمهوری هند هر چند تشریفاتی است اما این سمت از اختیارات قانونی گسترده‌ای برخوردار است.,رئیس جمهور هند به طور غیر مستقیم توسط مردم انتخاب می‌شود.,n
قرآن کریم اصحاب کهف را «جوانمرد» می‌خواند، چرا که اراده‌ی دل‌های مؤمنشان جوان بود و از بدن‌های پیرشان تأثیر نپذیرفته بود.,اگر انسان گامی به سوی خدا بردارد، خداوند به او توفیق می‌دهد.,n
"ویلیام شکسپیر، شاعر و نمایشنامه‌نویس انگلیسی بود و از جمله نمایشنامه های او می توان به ""اُتللو""، ""مکبث""، ""همسران خوش ویندزور"" ، ""هملت"" و ""ژولیوس سزار"" اشاره کرد.",اشعار غنایی شکسپیر نیز از شاهکارهای شعر و ادبیات انگلیسی است.,n
مغالطه شامل گزینش و استفاده از اظهارات درست یا نادرست، مشروح یا مغشوش و منطقی یا غیرمنطقی است، به این منظور که بهترین یا بدترین مورد ممکن را برای یک فکر، برنامه ، شخص یا محصول ارائه شود.,مغالطه‌های شکلی، مغالطه‌ای است که در شکل بحث، می‌توان آن‌ها را دید، و نیازی به فهمیدن محتوای بحث برای پیدا کردن این نوع مغالطه‌ها نیست.,n
امام راحل در آن شرایط حساس به خوبی دریافت که شخصاً باید جنگ را فرماندهی کند و این کار آثار و برکات فراوانی داشت که مهمترین آنها عبارتند از: جدی تلقی شدن جنگ، ایجاد خودباوری و فضای معنوی در کشور، ایجاد سرور و شادمانی در رزمندگان و تأثیرپذیری مردم ایران بویژه جوانان.,یکی از برکات پذیرش فرماندهی جنگ از طرف امام عبارت است از: تأثیرپذیری مردم ایران بویژه جوانان از فرامین امام راحل به عنوان تکلیف شرعی و الهی.,n
قرآن در آیه ۷ سوره معارج قیامت را نزدیک می‌شمارد و در برخی از تعابیر از آن با کلمه «فردا» یاد می‌کند.,قرآن در آیه ۳۹ سوره نباء قیامت را روز حق می‌داند.,n
نورالدّین عبد الرّحمن بن احمد بن محمد ، معروف به جامی و ملقب به خاتم الشعرا همه‌چیزدان، شاعر، موسیقی‌دان، ادیب و صوفی نام‌دار فارسی‌زبان سده ۹ قمری است.,جامی در سیزده سالگی همراه پدرش به هرات رفت .,n
تجددگرایی و تضعیف ارزش‌های دینی در کارکردی تعاملی، بخشی از برنامه‌های نوسازی فرهنگی دولت رضاشاه محسوب می‌شد.,نوسازی فرهنگی و دگرگونی‌های اجتماعی نیز جایگاه ویژه‌ای دارند.,n
"اصلی ترین و مهم‌ترین اثری که از ""ویل دورانت"" نویسنده آمریکایی وجود دارد، مجموعه کتابی ۱۱ جلدی است با نام ""تاریخ تمدن"" که با همکاری آریل دورانت، همسرش نوشته‌است. وی در این کتاب توانسته‌است با استفاده از آثار مورخان دیگر (از هرودوت تا آرنولد توین‌بی)، که از ابتدای تاریخ مکتوب بشر تا کنون زیسته‌اند، مکتب نوینی از تاریخ‌نگاری را به وجود آورَد.",دورانت با موفقیتِ کتاب تاریخ فلسفه، کار تدریس را رها کرد.,n
کتیبه‌های هخامنشی به خط فارسی باستان است که به سبب شباهت به میخ نخستین بار توسط انگلبرت کمپفر آلمانی خط میخی نام گرفت. این خط در اصل به دست سومری‌ها اختراع شد.,انگلبرت کمپفر در سال ۱۷۱۲ اصطلاح خط میخی را به‌طور جدی به کار برد.,n
لوایح قانونی پس از تصویب هیئت وزیران به مجلس تقدیم می‌شود و طرحهای قانونی به پیشنهاد حداقل پانزده نفر از نمایندگان، در مجلس شورای اسلامی قابل طرح است.,استیضاح وقتی قابل طرح در مجلس است که با امضای حداقل ده نفر از نمایندگان به مجلس تقدیم شود.,n
دلایل اصلی تدوین اعلامیه اسلامی حقوق بشر نادیده گرفته شدن جنبه های معنوی و نگاه صرفا مادی به انسان در اعلامیه جهانی حقوق بشر بود و بعد معنوی موجب افتراق این دو شد. ,از نقاط افتراق اصلی و اساسی بین جوامع اسلامی و تفکرات غربی جامعه امروز جهانی در باب موضوعات اصلی زندگی بشر نوع نگاه ها است.,n
نبرد مرو در سال ۸۸۹ خورشیدی میان سپاه ازبکان به فرماندهی شیبک خان ازبک با سپاه قزلباش ایران به فرماندهی شاه اسماعیل یکم (بنیانگذار پادشاهی صفویان) رخ داد.,در جنگ مرو، سپاه ازبک شکست خورد و شیبک خان کشته شد.,n
امضای عهدنامه ها ، مقاوله نامه ها ، موافقت نامه ها و قراردادهای بین المللی جمهوری اسلامی ایران با سایر دولتها پس از تصویب مجلس شورای اسلامی با رئیس جمهور یا نماینده قانونی او است.,اصل ۱۲۵ قانون اساسی جمهوری اسلامی ایران می گوید: امضای قراردادهای بین المللی بر عهده رئیس جمهور یا نماینده قانونی وی است.,n
پس از تشکیل بسیج به فرمان امام خمینی در ٥ آذر ١٣٥٨ ، مساجد به عنوان بهترین نماد حضور مردم، اولین پایگاه های بسیج را به خود اختصاص دادند.,نمازگزاران خدا جو و متعهد و انقلابی، استقبال قابل توجهی از پایگاه های بسیج مساجد نمودند. ,n
علی بن جولوغ با تخلص فرخی در دربار صفاریان، چغانیان و غزنویان شعر می‌گفت. محمود غزنوی او را به ملک‌الشعرایی دربار منصوب کرد.,ملک‌الشعرای دربار محمود غزنوی، سعدی بود. ,c
اردشیر بابکان برای یادبود پیروزی‌هایش، اقدام به نقر سنگ‌نگاره در فیروزآباد، نقش رجب و نقش رستم کرده‌است؛ در سنگ‌نگاره وی در نقش رستم، اردشیر و اهورامزدا سوار بر اسب در برابر یکدیگرند و جسد اردوان و اهریمن زیر سم اسبان اردشیر و اهورامزدا تصویر شده‌است. در این سنگ نگاره اهورامزدا برای اولین بار به طور کامل ترسیم شده است.,در زمان داریوش هخامنشی برای اولین بار اهورامزدا به طور کامل تصویر شد.,c
آنه‌ماری شیمل می‌گوید حدود سال ۷۵۰ ه‍.ق در شیراز و دیگر شهرهای ایران شاعران کم‌شمار نبودند و به‌باور ادوارد بِراوْن، سدهٔ هشتم هجری، پربارترینِ روزگارِ ادبیِ ایران بوده که تحت حمایتِ شماری از حکومت‌های کوچک قرار داشته که سعی در رقابت برای پشتیبانی از شاعران و نویسندگان داشتند.,قرن ششم هجری، به نظر ادوارد بِراوْن، پربارترین دوره در ادبیات فارسی می باشد.,c
رسیدگی به اتهامات رئیس‌جمهور در صورت تخلف رئیس‌جمهور از قانون اساسی بر عهده دیوان عالی کشور است.,اگر رئیس جمهور مرتکب تخلف شود، دیوان عدالت اداری مسئول رسیدگی به آن است.,c
ماری دومدیسی برای جلوگیری از قدرت اشراف، فرمان تشکیل اتاژنرو را صادر کرد، اما اختلاف میان اشراف که خواهان لغو مالیات «پولت» بودند و بورژواهایی که خواستار حذف مواجب اشراف شدند، مانع تشکیل مجلس اتاژنرو شد.,به علت جلوگیری از قدرت طبقه بورژوا ماری دومدیسی دستور به تشکیل اتاژنرو را داد.,c
آیه «أَقِمْ وَجْهَکَ لِلدِّینِ حَنِیفاً فِطْرَتَ اللَّهِ ...» بیانگر فطری بودن دین در انسان است., تنها آیه ای که در مورد فطری بودن دین در انسان است آیه «هوالذی فطر السماوات و الارض ...» می باشد. ,c
اولین نماز جمعه‌اى که رسول خدا (ص) با اصحابش تشکیل دادند، هنگامى بود که به مدینه هجرت کرد. حضرت ابتدا مسجد قبا را بنیان نهادند که این اولین مسجد ساخته شده توسط پیامبر بود، سپس نخستین مراسم نماز جمعه در تاریخ اسلام را در آنجا برپا داشت.,نخستین مسجدی که نبی اکرم (ص) ساخت، مسجد النبی نام دارد و در جریان هجرت به حبشه، اولین نماز جمعه در اسلام برگزار شد.,c
عملیات ثامن‌الائمه از عملیات گسترده تهاجمی نیروهای مسلح ایران در خلال جنگ ایران و عراق است و نخستین عملیات مشترک نیروی زمینی ارتش و سپاه پاسداران انقلاب اسلامی پس از برکناری بنی‌صدر بوده که در ساعت ۱ بامداد ۵ مهر ۱۳۶۰ در محور آبادان به شرق کارون آغاز گردید و پس از ۴۲ ساعت نبرد بی‌وقفه، با شکسته شدن حصر آبادان و بازپس‌گیری بیش از ۱۵۰ کیلومتر مربع از خاک ایران به پایان رسید.,عملیات فتح‌المبین اولین عملیات مشترک ارتش و سپاه بعد از برکناری بنی‌صدر بود که باعث رفع حصر آبادان شد.,c
حروفیه، پیروان فضل‌اللّه نعیمی‌ استرآبادی و جنبشی سیاسی اجتماعی است. در سال ۸۳۰، پس از نماز جمعه، در مسجد هرات یکی از اعضای این فرقه، به نام احمد لُر، کاردی در شکم شاهرخ فرو کرد، اما بعد یکی از نگهبانان، احمد لر را کشت و شاهرخ نیز درمان شد.,شاهرخ توسط احمد لر که یکی از اعضای فرقه نقشبندیه بود مورد حمله قرار گرفت.,c
شورای موقت رهبری: در صورت فوت یا کناره‌گیری یا عزل رهبر، خبرگان موظفند در اسرع وقت نسبت به تعیین و معرفی رهبر جدید اقدام نمایند. تا هنگام معرفی رهبر، شورایی مرکب از رئیس‌جمهور، رئیس قوة قضائیه و یکی از فقهای شورای نگهبان به انتخاب مجمع تشخیص مصلحت نظام، همة وظایف رهبری را به طور موقت به عهده می‌گیرد.,اگر رهبر فوت کند یا کناره گیری کند یا برکنار شود، تا هنگام معرفی رهبر جدید همه وظایف رهبری بر عهده شورای موقت رهبری است که این شورای موقت از رئیس‌جمهور، رئیس قوه قضائیه و یکی از اعضای مجمع تشخیص مصلحت نظام به انتخاب خودشان تشکیل شده است.,c
