به گزارش حوزه ادبیات باشگاه خبرنگاران به نقل از پایگاه خبری حوزه هنری، زندی درباره این دو مجموعه گفت: این دو مجموعه شعر هر کدام شامل ۱۲ قطعه شعر در قالب چهارپاره است، که برای گروه سنی ب و ج سروده شده‌اند. این شاعر کودک درباره مضامین شعرهای این دو مجموعه اظهار داشت: بیشتر مضامین شعرها درباره دنیای پیرامون کودک، مثل طبیعت و خانواده است. زندی درباره کمبود شعر کودک و نوجوان خاطر نشان کرد: کودک و خصوصا نوجوان در مقطع بسیار خاصی (مرز بین خردسال و جوان) قرار دارد، از این رو نه با شعر خردسال پیوند دارد نه با شعر بزرگسال ارتباط دارد. از این رو شاعر کودک و نوجوان باید با ظرافت خاصی به سرایش شعر برای کودک و نوجوان اقدام کند. گفتنی است؛ تاکنون پنج مجموعه شعر کودک و نوجوان از مریم زندی منتشر شده است. انتهای پیام/ص,فرهنگی هنری,5,142
به گزارش حوزه رادیو و تلویزیون باشگاه خبرنگاران به نقل از روابط عمومی رادیو اقتصاد، کاسب کسی است که اهل کار و کوشش است، از وقتی کرکره مغازه را بالا می‌زند و درب را می‌گشاید تا زمانی که مغازه را می‌بندد مشغول کار است و بزرگترین سرمایه او اخلاق و رفتار اوست لذا با تمام مراجعین با روی خوش برخورد می‌کند. کاسب حرفه‌ای بد اخلاق نمی‌شود. حسین اقدامی کارشناس اجتماعی در برنامه حضور دارد و در مورد کاسب و ویژگی‌های یک کاسب، الگوهای کاسب در جامعه اسلامی مطالبی را به سمع شنوندگان محترم می‌رساند. گفتنی است، روزی پاک کاری از گروه اقتصاد و اطلاع رسانی شبکه اقتصاد است که دوشنبه ۱۸ آذر ساعت ۲۰:۲۵ تقدیم شما شنوندگان محترم می‌گردد. انتهای پیام/ص,فرهنگی هنری,5,121
بنابراین گزارش؛ محسن بهرامی و شیما فرهمند دو بازیگر نمایش هستند و سایر عوامل عبارتند از: امیر عالمی (نویسنده)، سهراب مدیری (دستیار کارگردان)، پریسا نکوقدم (منشی صحنه)، نغمه ارجمند (عکاس) و احمدرضا حجارزاده (مدیر روابط‌عمومی). براساس این گزارش؛ اجراهای نمایش خانه تعطیل است تا پنجم آذرماه ادامه خواهد داشت. این نمایش کاری از گروه تئاتر بلوط و مدت‌زمان آن ۴۵ دقیقه است. گفتنی است؛ دوست‌داران تئاتر برای تماشای این اثر نمایشی می‌توانند به نشانی میرداماد، خیابان قبادیان، پلاک ۵۳، سرای محله کاووسیه، تماشاخانه مشایخی مراجعه بفرمایند. همچنین برای رزرو بلیت از طریق نشانی الکترونیکی یا تماس با شماره۰۹۳۶۶۵۳۴۲۷۰ اقدام کنند. انتهای پیام/,فرهنگی هنری,5,102
محسن شایان فر تهیه کننده سینما و تلویزیون به خبرنگار حوزه سینما باشگاه خبرنگاران گفت: مشکلات و کمبودهای سینما ایران در حوزه‌های تولید و اکران زیاد است و سینماگران ما به دشواری قدم در جریان تولید فیلم می‌گذارند. وی افزود: استقبال مخاطب از سینما بسیار کم است و این مسئله مهر تائیدی بر قهر مخاطب با سینما است. این تهیه کننده سینما و تلویزیون تصریح کرد: افت کیفی فیلم‌ها فاصله میان مخاطب و سینما را صد چندان کرده است. شایان فر اضافه کرد: هم اکنون سینما رقبایی جدی مانند شبکه نمایش خانگی در حوزه تولید و نمایش دارد که با ساخت فیلم‌های خوب در جذب مخاطب از سینما پیشی گرفته است. این تهیه کننده سینما و تلویزیون ادامه داد: شماری از فیلم‌های تولیدی در سیمان به دلیل محتوای ضعیف قادر به مقاومت در بخش نمایش در سینماهای کشور نیستند. شایان فر ابراز داشت: اینگونه فیلم‌ها که در حوزه نمایش قدرت جذب مخاطب و فروش مناسب را ندارند، وارد شبکه نمایش خانگی می‌شوند. این تهیه کننده سینما و تلویزیون اظهار داشت: سینمای ایران در سالهای اخیر به دلیل عدم رشد کیفی فیلم‌ها با رکود مواجه شده است. /ی۲,فرهنگی هنری,5,187
به گزارش خبرنگار حوزه قرآن و عترت گروه فرهنگی باشگاه خبرنگاران جوان؛ امام جعفر صادق (ع) می‌فرماید: همانا روز قیامت خداوند از بنده مؤمن که در دنیا فقیر و محتاج بوده دلجویی می‌کند چنان که برادری از برادرش عذر می‌خواهد. خداوند به او می‌فرماید: به عزت و جلالم سوگند! تو را به خاطر اهانت و خواری‌ات در نظرم محتاج کردم؛ پس پرده‌ها را بردار و ببین به جای دنیا چه چیزها به تو داده‌ام. پس پرده‌ها را بردارد و آنچه را که خدای متعال از عوض دنیا به او داده بنگرد و سپس به خدای عزوجل می‌دارد: پروردگارا! با این عوضی که به من عطا فرمودی، زیانی به من ندارد آنچه از دنیا از من بازگرفتی. ۱-عده الداعی و نجاح الساعی، ص ۱۴۳ ۲- کافی، ج۲، ص۲۶۴، ح۱۸ ۳- اعلام الدین، ص ۲۶۸,فرهنگی هنری,5,133
به گزارش حوزه تئاتر گروه فرهنگی باشگاه خبرنگاران جوان؛ آخرین جلسه نقد و بررسی نمایش‌های مهرواره‌ تئاتر ماه (رپرتوآر تئاتر مراکز استانی حوزه هنری) به نمایش واگویه‌های گندابی به نویسندگی و کارگردانی محمدجواد کبودرآهنگی از استان همدان اختصاص دارد- در هفته‌ پایانی از برگزاری دومین مهرواره‌ تئاتر ماه (رپرتوآر تئاتر مراکز استانی حوزه هنری)، نمایش واگویه‌های گندابی به نویسندگی و کارگردانی محمدجواد کبودرآهنگی از استان همدان، روز دوشنبه- ۱۲مهرماه، ساعت ۱۸:۳۰- توسط عباس کریمی- نویسنده، منتقد و روزنامه‌نگار- در تماشاخانه‌ مهر حوزه هنری مورد نقد و تحلیل قرار می‌گیرد. گفتنی است مصطفی محمودی- مدرس و منتقد تئاتر- مدیریت برگزاری جلسات نقد و بررسی نمایش‌های دومین مهرواره‌ تئاتر ماه را بر عهده‌ دارد. خاطرنشان می‌شود نمایش واگویه‌های گندابی از امروز- یک‌شنبه ۱۱ مهرماه ساعت ۱۸:۳۰ در تماشاخانه‌ مهر به روی صحنه می‌رود و تا ۱۶ مهرماه میزبان علاقه‌مندان خواهد بود. واگویه‌های گندابی قصه‌ چگونگی توبه‌ علی گندابی- لات همدانی- است که به واسطه‌ شنیدن روضه‌ یک روضه‌خوان دچار تحولات عمیقی شد. یاد‌آور می‌شود دومین مهرواره‌ تئاتر ماه با اجرای ۹ اثر نمایشی از برگزیدگان تولیدات مراکز استانی حوزه هنری که از ۳۱مرداد به دبیری توحید معصومی در تماشاخانه‌های مهر و ماه آغاز شده بود با نمایش واگویه‌های گندابی در ۱۶ مهرماه به کار خود پایان می‌دهد. انتهای پیام/,فرهنگی هنری,5,207
ماهیان با ابزار خرسندی از استقبال هنرجویان و دانشجویان برای شرکت در این جشنواره افزود: بعد از انتشار فراخوان، ۱۰۰ متن از کل کشور رسید و از آنجا که فقط یک هفته فرصت داشتیم، استقبال بسیار خوبی به شمار می‌رود. ما هیچ دخالتی در انتخاب متن‌ها نداشتیم و تنها تأکیدمان بر کیفیت آثار است. همچنین مازیار تهرانی، طراح پوستر و لوگوی این دوره از جشنواره تئاتر امید گفت: پوستر انسان‌محور است. معتقد نیستم پوستر تئاتر حتما باید المان تئاتری داشته باشد. برای ما مفهوم امید مهم‌تر از رویکرد تئاتری بود. این گرافیست که برای چندمین سال پیاپی طراحی پوستر جشنواره امید را بر عهده دارد، ادامه داد: البته استفاده از آیتم‌های تکراری تئاتر در پوسترها ایراد به حساب نمی‌آید. می‌شود از همه آن عناصر استفاده کرد، اما نتیجه‌اش تولید آثاری جذاب و هدفمند باشد. حسین طاهری، مدیر اداره کل هنرهای نمایشی- هم در این نشست حضور داشت، اما او که با تأخیر به این جلسه آمد، و در نشست صخبتی نکرد..,فرهنگی هنری,5,161
به گزارش حوزه قرآن و عترت گروه فرهنگی باشگاه خبرنگاران جوان؛ در احادیث و روایات انجام برخی از اعمال برای کاهش فشار قبر در هنگام مرگ توصیه شده است. عن الرضا (ع) قال: علیکم بصلاة اللیل فما من عبد مؤمن یقوم آخر اللیل فیصلی ثمانی رکعات و رکعتی الشفع و رکعة الوتر و استغفر الله فی قنوته سبعین مرة إلا أجیر من عذاب القبر- در روایتى امام رضا (ع) مى فرمایند: خواندن نماز شب و هفتاد بار استغفار کردن در قنوت نماز وتر، موجب ایمنى از عذاب قبر مى شود- [۱] خواندن سوره التکاثر هنگام خوابیدن قال رسول الله (ص): من قرأ ألهاکم التکاثر عند النوم وقی فتنة القبر- کسی که در هنگان خواب سوره تکاثر را قرائت کند از فتنه قبر حفظ می‌شود- [۲] قرائت سوره النساء در هر جمعه عن علی (ع) قال: من قرأ سورة النساء فی کل جمعة أمن من ضغطة القبر- امیرالمؤمنین علیه السلام فرمود: کسی که سوره نساء را در هر جمعه قرائت کند از فشار قبر در امان می‌ماند- [۳] تلاوت سوره ن و القلم در نماز واجب و مستحب قال أبو عبد الله (ع) من قرأ سورة ن فی فریضة أو نافلة أعاذه الله من ضمة القبر- [۴] امام صادق علیه السلام فرمود: کسی که سوره ن را در نماز واجب یا مستحبی بخواند خداوند او را از فشار قبر پناه می‌دهد- پی‌نوشت‌ها: [۱] میرزا حسین نورى، مستدرک الوسائل، ج ۶، ص ۳۳۱- [۲] کلینى، کافى، ج ۲، ص ۶۲۳- [۳] شیخ حر عاملى، وسائل الشیعه، ج ۷، ص ۴۰۹- [۴] بحارالأنوار، ج ۷۹، ص ۶۴; جهت توضیح بیشتر ر-ک: شیخ عباس قمى، منازل الآخرة، ص ۲۶ ۳۰- منبع: مرکز فرهنگ و معارف قرآن (پژوهشگاه علوم و فرهنگ اسلامی),فرهنگی هنری,5,277
بهروز اسدی تهیه‌کننده در گفتگو با خبرنگار حوزه رادیو تلویزیون باشگاه خبرنگاران گفت: برنامه تابستانه با هدف ترغیب مردم برای مسافرت به جزیره کیش در فصل تابستان طراحی شده که بخش اصلی این برنامه پوشش جشنواره است که در قالب جنگ شبانه هر شب حدود ۳۰۰۰ نفر در ان شرکت می‌کنند و در این جشنواره هر شب به قید قرعه جوایز ریالی، لوازم خانگی و یک‌دستگاه خودرو پراید به شرکت‌کنندگان داده می‌شود. وی افزود: این برنامه در ۷۰ قسمت ۳۰ دقیقه‌ای هر شب از شبکه تهران تا ۲۳ شهریور ادامه دارد که شامل بخش‌های مختلف گزارشی از سطح شهر و زندگی مردم، معرفی اماکن کیش و دعوت از هنرمندان، بازیگران و خوانندگان است و با اجرای علی معصومی روی آنتن می‌رود. /ص,فرهنگی هنری,5,122
سعید ناظمی شاعر در گفتگو با خبرنگار حوزه ادبیات باشگاه خبرنگاران، در رابطه با آثار جدیدش گفت: دیوان شعری با تعداد ۵۰ غزل جدید و ۸۰ رباعی آماده برای چاپ دارم ولی به دلیل اشتغالم بر سر پایان نامه‌ام تا ۴ ماه دیگر آن را به چاپ خواهم رساند. وی ادامه داد: این اثر را با عنوان رقص باد صبا ثبت کرده‌ام و اولین کاری است که بعد از پایان نامه‌ام ارائه خواهم داد. ناظمی خاطرنشان کرد: کتاب دیگری به عنوان کتاب مرجع نیز به نام تاریخ طنز مطبوعات ایران که بیانگر سابقه تاریخی طنز در مطبوعات ایران است را آماده برای چاپ دارم که به زودی آن را نیز به چاپ خواهم رساند. /ی۲,فرهنگی هنری,5,115
